gene_id	SYMBOL	KI_1	KI_2	KI_3	KI_4	KI_5	KO_1	KO_2	KO_3	KO_4	KO_5	WT_1	WT_2	WT_3	WT_4	WT_5
ENSMUSG00000040883	Tmem205	9.78171213363225	9.505745118754302	9.57833726035715	9.811090938751938	9.704424173089675	9.633603709669847	9.844205644296036	9.729093270817815	9.71643456463397	9.620915408718014	10.078743742641516	9.85853122086972	9.686001348885961	9.707259777843975	9.7765810566383191
ENSMUSG00000040888	Gfer	10.2892962828009	9.677556179428283	10.072434560066627	10.133925842562238	10.075878942846805	10.02152991404612	9.910341990368472	9.894378230954791	9.7043852264563	9.9041418415383191	10.366781027832127	10.105574227359451	9.918630690249163	10.105580111280805	9.927320180504895
ENSMUSG00000040891	Foxa3	11.191087470917513	10.709795507801406	11.49742971165365	11.56079581357578	11.174786882839715	11.184574062553718	11.232279611281086	11.527118468059282	11.09112446187279	10.799740013155139	11.240921798094119	11.491978713233939	10.80982721563805	11.206158996654992	11.358540343193608
ENSMUSG00000040896	Kcnd3	9.16632186119005	8.152113006315098	8.30488969742773	9.34817655977878	9.20405724026104	9.349937036456106	7.452287984156713	8.188061850286282	9.724979571057672	10.167710217813358	9.327959837774708	8.838413147643852	10.120409297734513	9.43274833261888	9.24387675780068
ENSMUSG00000040899	Ccr6	6.43819845018685	6.950305188013252	7.661727917934915	6.612430432167617	6.700142194421399	6.740037556799535	6.943475825215498	6.647043616864685	6.381567435229562	7.285291310707302	6.964258921490365	6.783072036113954	6.405808269714776	6.8955823020444065	6.146997588061486
ENSMUSG00000040901	Kcnk18	5.69523342089743	5.69523342089743	5.69523342089743	5.69523342089743	5.69523342089743	5.69523342089743	5.69523342089743	5.69523342089743	5.69523342089743	5.69523342089743	5.69523342089743	5.69523342089743	5.69523342089743	5.69523342089743	5.69523342089743
ENSMUSG00000040904	Gm21988	7.292185429725457	7.429193186158941	7.3653499579080854	7.63209309840383	7.342794614717587	7.396995815202126	7.143437433769671	7.545760375754209	7.432306708716676	7.613863985859967	7.489312797701219	7.548627051660338	7.39653744803453	7.324213398817536	7.7561521248364995
ENSMUSG00000040907	Atp1a3	7.010842268931399	7.458390101948442	7.281006977669294	6.934007499888058	6.96128243831055	7.4290833495441895	7.396692298868316	7.448471863199575	7.083300511495005	7.795207956269346	7.525009956323504	7.258834617536301	7.6962129490003655	7.545405681463693	7.063413928691951
ENSMUSG00000040913	Fbxw4	8.625106490056003	8.997299520663331	8.688373668929877	8.867097760003341	8.679643056386475	8.62674455572433	8.718971386573916	8.764769397567342	8.768266891042641	8.84751359547831	8.815805005514234	8.933706251288175	8.768375173467836	8.708582723944076	8.763170507139872
ENSMUSG00000040918	Slc19a2	9.6045037270243	9.742792075610293	9.47110526728135	9.656149727498155	9.554902657192656	9.500526119535749	9.527315896745721	9.690413953766818	9.226442059150184	9.54195645432106	9.382959799044018	9.379480407889467	9.236517548377785	9.408991025432295	9.52184816543579
ENSMUSG00000040919	4930505A04Rik	5.69523342089743	5.69523342089743	5.90023194669411	5.69523342089743	5.69523342089743	5.69523342089743	5.69523342089743	5.69523342089743	5.69523342089743	5.69523342089743	5.69523342089743	5.69523342089743	5.921981631150752	5.69523342089743	5.69523342089743
ENSMUSG00000040928	S100pbp	9.693217575538755	9.907933867162994	9.814084903008974	9.703947411871194	9.824209507013856	10.12316358657747	9.892129179945442	9.758282239544641	10.424424468228578	10.220536360187976	9.800942837890023	9.877659331243178	10.167924693246144	9.823555358143814	10.074745812479541
ENSMUSG00000040929	Rfx3	9.980204198257647	9.998144856963846	10.192523885603439	9.946940102868872	10.023810928579469	10.090458779735808	10.078485743780675	10.444823308837789	10.018263851597366	9.678818628788475	9.780662898827401	10.146666414618336	10.148453376977974	9.66475679283798	10.192072374032966
ENSMUSG00000040935	Padi6	5.69523342089743	5.69523342089743	5.69523342089743	5.69523342089743	5.69523342089743	5.69523342089743	5.69523342089743	5.69523342089743	5.69523342089743	5.69523342089743	5.69523342089743	5.69523342089743	5.69523342089743	5.69523342089743	5.69523342089743
ENSMUSG00000040936	Ulk4	7.601039452469589	7.763687345849457	7.4723189001976715	7.713903927156831	7.904710954114528	7.685341515945644	7.859239160615558	7.799053075053105	7.899401605932998	7.866721902731109	7.6477453015511365	7.606175809875896	8.037276088385886	7.739092954006962	7.770576953900461
ENSMUSG00000040938	Slc16a11	7.880945825830522	9.265622180188881	7.927764593902258	8.27048668072569	7.9913333771057395	7.998206782742977	7.704159978427155	7.519983830174773	8.61291180479761	8.351385121053118	7.658329213058809	7.633985925671009	8.73791858499436	8.21230261738177	8.006151075844254
ENSMUSG00000040940	Arhgef1	10.882066963758946	11.393091907082857	11.231036913832156	11.076657576925657	11.181579556855247	11.12634130404909	11.085242670844735	11.223951239154868	11.071221046040531	10.985741081868364	11.069088540860287	11.322838340595618	10.92096918694893	11.176855224582955	11.12360935682059
ENSMUSG00000040943	Tet2	11.140017631990125	11.603944586977605	11.206925227159434	11.227682140503221	11.338114561772056	11.28051796111546	11.507966942172654	11.55858781180853	11.446669903944487	11.038850977054581	11.41206689855942	11.376989404453251	11.339842409248423	11.233844442242717	11.458067617334613
ENSMUSG00000040945	Rcc2	12.56183734833623	12.841296514255141	12.814964281407036	12.704576295687804	12.4713651400629	12.377785728055139	12.801065053205683	12.620546196951537	12.255520599736089	12.290161699750184	12.337120509260187	12.639753493559441	12.091722225754149	12.496472048492231	12.742576285619917
ENSMUSG00000040950	Mgl2	7.576721018153484	7.3209929373559826	7.553328018154538	7.76566601429154	7.695997036940216	8.234247678492547	8.718971386573916	8.258881526924032	8.146411619765454	7.967160531947973	7.797953275217055	8.08251635732442	7.742926342257528	7.559767638647163	7.481866270139276
ENSMUSG00000040952	Rps19	13.749209322187674	13.55462506958554	13.657698527879546	13.554336518291539	13.204076408575013	13.577803499790546	13.634439235593714	13.420735896804898	13.341318037932394	13.3935023456937	13.518317893119415	13.785456752543125	13.344944007580173	13.371332728505198	13.395395647959901
ENSMUSG00000040957	Cables1	9.791579945672234	9.586683568198348	9.753861764651987	9.86670455538289	9.679601343902084	10.067461839016955	9.730133355912479	9.761677453685582	10.460605062627941	9.976629965852096	9.965632539464643	10.079871073806494	10.886171433561397	9.946389490891287	9.908936500100952
ENSMUSG00000040963	Asgr2	5.69523342089743	5.948881919976861	6.049707748015975	5.885486541329413	5.904348486944116	6.307123535441895	6.016455245963169	5.897153724275652	6.352854209351717	6.10853301913439	6.313158616526599	6.0707037895737495	5.69523342089743	6.017115400300461	6.045737254824278
ENSMUSG00000040964	Arhgef10l	11.226575191427129	11.684648407044365	11.335395601071793	11.172321384773127	10.99441940994117	11.01135341473079	11.402830336579688	10.968200489814988	11.108154487989522	11.145686684586543	11.442414016585278	11.170389841596322	11.043574411314232	11.379388041072483	11.127580430330777
ENSMUSG00000040966	Slc22a2	6.2932447873927675	6.2595353261343405	6.049707748015975	6.024286614690598	5.990709045883496	5.9577419537477	6.14858108500721	6.329170369518603	5.69523342089743	6.10853301913439	5.69523342089743	6.256483871051587	6.247838295749522	5.881328715631471	6.265296664287244
ENSMUSG00000040969	Arhgef38	11.174264464918814	10.019558928780542	11.125992633225293	10.976129995063447	11.090674962836392	11.319897864902824	10.8269277948617	11.375228222619182	10.946385288357444	10.822960920516383	11.74506878192645	11.362553413927328	10.86050644874139	11.273142250233716	11.267310146490612
ENSMUSG00000040972	Igsf21	6.600347453119291	6.0955184696012985	5.69523342089743	6.554938042395213	6.441520203706591	6.677153078897703	5.880946000797889	5.98055974344945	6.7659425680995655	6.934971012798109	6.394400658527002	6.416836830721678	6.823633928335863	6.516903517279415	6.362096392481525
ENSMUSG00000040978	Gm11992	6.941644346576105	7.414325076810477	6.907279407241545	6.838715083561772	6.679775858092798	6.8268094389451806	6.495014160173853	6.723401463613037	6.847578389198048	6.838103987584345	6.674785211883073	6.565042898412309	6.864076697355081	6.610907915924539	6.939334132310429
ENSMUSG00000040985	Sun3	6.3841475647031745	6.561937562313667	6.454133116892419	6.648599198275283	6.469046350039612	6.27903896427304	6.554162242158619	6.1452825203431765	6.6571198781312395	6.691177543818775	6.562680760567134	6.341975075972034	6.714088938766407	6.516903517279415	6.099631263352208
ENSMUSG00000040987	Mill2	8.279451945766109	8.347871953988578	8.290072604010119	8.406637714266465	8.023197744000234	8.413096111461044	8.164149287640404	7.87346513721699	8.771604801406529	8.93632283673311	8.478508435050095	8.199163599484702	8.720212870926058	8.194864720684306	7.975847763036637
ENSMUSG00000040990	Sh3kbp1	11.132295430108076	11.317015339259903	11.066578480920267	10.869452121122633	11.119261214920563	10.81718132129048	11.24818176691547	11.404209259686297	10.876224215345555	11.593437290170884	10.840690926614284	10.910065752886842	10.603897900365556	11.136464045548768	11.18014574341386
ENSMUSG00000040997	Abhd4	11.092388060174574	11.214925878392918	11.109656849857926	11.190826525603487	11.226939729638197	11.399711038466647	11.44171137076259	11.427834128215	11.249456775806483	11.248959953443316	11.254018274892351	11.529075213525774	11.181484157346505	10.944299326136976	11.453330194842318
ENSMUSG00000040998	Npnt	9.24776565736905	9.543671776719577	9.021576915463767	8.699400959213282	9.342278429179945	8.725384131554618	8.960048130553	9.510225535670491	8.973151635883271	8.788577164860131	9.441680645525794	9.027901236183231	9.079853653157157	8.324502054292093	9.412714610009205
ENSMUSG00000041000	Trim62	8.174901343347305	8.538327794510094	8.229140359010273	8.104580282734203	8.523001989126644	8.492731051800373	8.513245900570023	9.026212669219555	8.29058132370596	8.1421273136552	8.321810999531854	9.015533186028058	8.338160920716751	7.896361920967319	8.807327087057589
ENSMUSG00000041009	Iqcf4	5.69523342089743	5.69523342089743	5.69523342089743	5.69523342089743	5.69523342089743	5.69523342089743	5.69523342089743	5.69523342089743	5.69523342089743	5.69523342089743	5.69523342089743	5.69523342089743	5.69523342089743	5.69523342089743	5.69523342089743
ENSMUSG00000041012	Cmtm8	7.841643784166834	7.165213041853861	7.914693711906831	8.23087401786867	8.205446841215863	7.836918085075837	7.847947322566987	8.074354036687858	7.7873921514279285	7.544143496593991	8.432164407249518	8.111446456019575	7.742926342257528	8.02188437668482	7.944835364193569
ENSMUSG00000041014	Nrg3	6.463685165228463	5.69523342089743	6.195290773595249	6.321754159919787	6.16121022340488	6.452890129430653	5.69523342089743	6.04440233827431	6.731142583199803	6.584917557025709	6.3551169140604085	6.114728417124819	6.8440694006646146	6.628440184487635	6.391198331923551
ENSMUSG00000041020	Map7d2	7.088239939108467	6.691236702175942	6.719741299990512	7.009027822723919	7.2175823721246	6.931384311554333	6.812689152499538	7.145642186220912	7.432306708716676	7.204629225653163	7.173022195931977	6.854488831705654	7.544736418652926	6.9210596101803334	7.162716799195783
ENSMUSG00000041025	Iffo2	11.019600622389824	11.373135898608693	11.535117123501704	11.581339553201117	11.439060324211649	11.073743017084588	11.277970865931685	11.612995722880443	11.436335843588123	11.064328717269197	10.856882396009263	11.372193452031464	11.224669584736196	11.409472043358157	11.729359133053308
ENSMUSG00000041028	Ghitm	13.003473993823288	12.516605250848182	12.786786040759875	12.860105415415656	12.817511068122	12.8588774663908	12.724140036291255	12.856577288475952	12.738836971383934	12.824398394241642	12.938072944372191	12.822903689575345	13.047366597877375	12.966693130054892	12.813279770012658
ENSMUSG00000041035	Gm17018	8.895634131029242	8.985802634564182	8.955414069278797	8.803584631482012	9.032837774040466	8.924813352355986	8.992406410712995	9.009062771883949	8.768266891042641	8.970959510871914	8.931677441891814	9.15501434521642	8.647059771770158	8.903072646716405	8.91665469153525
ENSMUSG00000041037	Irgq	10.681418619052108	10.909230681691737	10.726045948000086	10.872929901734793	10.944966124334591	10.701123351705938	10.854007159464652	11.287554138504863	10.882330209154784	10.693617829116224	10.9116443005894	11.023942999080779	10.662212530975381	10.783178996013804	11.092795379076401
ENSMUSG00000041040	Fam117b	11.315633099623252	11.009340441270085	11.135437021171276	11.163262940752778	11.422528182489659	11.432865389772017	11.029335302968077	11.41284498129332	11.155551274239654	11.145686684586543	11.259710776583717	11.265539203167817	11.086776152778121	11.346750484197017	11.232091104236906
ENSMUSG00000041044	Lrit1	5.895839036659847	5.948881919976861	6.104204744239149	5.69523342089743	5.904348486944116	5.69523342089743	5.69523342089743	5.69523342089743	5.69523342089743	5.69523342089743	5.69523342089743	5.69523342089743	5.69523342089743	6.017115400300461	5.897928205979474
ENSMUSG00000041046	Ramp3	8.225691556563035	8.714187798880818	8.462502557852156	8.074832501418761	7.904710954114528	8.217155393520601	8.516705942577975	9.2222424227015	7.8478881270355405	8.219083579631492	7.880339266049232	8.835593395692795	8.12244970278685	7.501288737501222	8.840373398090957
