task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
226	92/ec6dff	16884802	NFCORE_RNASEQ:RNASEQ:STRINGTIE (KO_3)	COMPLETED	0	2022-03-13 14:50:30.922	18m 44s	12m 39s	51.5%	545.3 MB	649.9 MB	5.3 GB	422.2 MB
220	cd/e94482	16884808	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_READDISTRIBUTION (KO_3)	COMPLETED	0	2022-03-13 14:50:31.662	18m 44s	10m 42s	48.3%	912.3 MB	1014.5 MB	4.5 GB	1.6 KB
213	26/cf7676	16884791	NFCORE_RNASEQ:RNASEQ:PRESEQ_LCEXTRAP (KO_2)	COMPLETED	0	2022-03-13 14:44:26.011	25m 9s	15m 20s	66.4%	1 GB	1.3 GB	4.8 GB	513.5 KB
250	5d/ca2235	16884829	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_TO_BIGWIG_REVERSE:UCSC_BEDCLIP (KO_5)	COMPLETED	0	2022-03-13 14:54:05.245	15m 45s	42s	15.0%	4.4 MB	18.5 MB	613.7 MB	613.6 MB
241	d0/388871	16884817	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_BAMSTAT (KO_4)	COMPLETED	0	2022-03-13 14:52:10.525	17m 49s	9m 31s	35.5%	34.9 MB	135 MB	4.4 GB	1.2 KB
254	b3/c2954f	16884831	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_TO_BIGWIG_REVERSE:UCSC_BEDCLIP (KI_5)	COMPLETED	0	2022-03-13 14:58:00.406	12m 30s	1m 8s	9.0%	4.4 MB	18.5 MB	603.4 MB	603.4 MB
216	a7/275673	16884794	NFCORE_RNASEQ:RNASEQ:PRESEQ_LCEXTRAP (KO_1)	COMPLETED	0	2022-03-13 14:44:45.222	25m 50s	14m 59s	69.6%	939.4 MB	1.2 GB	4.8 GB	516 KB
253	9f/e6df96	16884832	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_TO_BIGWIG_FORWARD:UCSC_BEDCLIP (KI_5)	COMPLETED	0	2022-03-13 14:58:00.527	12m 36s	1m 13s	9.1%	4.4 MB	18.5 MB	623.2 MB	623.1 MB
266	0d/6b9c3e	16884840	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_INFEREXPERIMENT (KI_3)	COMPLETED	0	2022-03-13 14:58:07.352	12m 43s	6s	34.7%	45.9 MB	146 MB	46.4 MB	704 B
262	b0/0c65f7	16884842	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_INNERDISTANCE (KI_3)	COMPLETED	0	2022-03-13 14:58:08.755	13m 41s	40s	86.9%	756 MB	1007.2 MB	187.4 MB	62.1 MB
210	b7/a1984b	16884789	NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV (WT_5)	COMPLETED	0	2022-03-13 14:43:56.567	28m 38s	19m 54s	41.4%	11.7 GB	14.3 GB	9.7 GB	2.8 GB
244	00/720541	16884816	NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS (KO_4)	COMPLETED	0	2022-03-13 14:52:10.401	20m 25s	12m 37s	16.5%	588.4 MB	759.2 MB	9.2 GB	2.9 GB
232	3d/dd913c	16884810	NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS (KO_3)	COMPLETED	0	2022-03-13 14:50:31.907	22m 18s	13m 28s	16.9%	643.9 MB	771.1 MB	11.5 GB	4.6 GB
245	08/c19261	16884821	NFCORE_RNASEQ:RNASEQ:STRINGTIE (KO_4)	COMPLETED	0	2022-03-13 14:52:11.010	23m 29s	12m 17s	50.5%	544.3 MB	667.9 MB	5.3 GB	424.2 MB
238	75/676357	16884822	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_READDUPLICATION (KO_4)	COMPLETED	0	2022-03-13 14:52:11.137	23m 29s	11m 42s	50.7%	17 GB	17.1 GB	4.4 GB	145 KB
236	69/6dd1b0	16884814	NFCORE_RNASEQ:RNASEQ:PRESEQ_LCEXTRAP (WT_4)	COMPLETED	0	2022-03-13 14:50:55.368	27m 5s	18m 41s	60.1%	1.1 GB	1.3 GB	4.8 GB	517.4 KB
247	59/53ba2d	16884825	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_JUNCTIONSATURATION (KO_4)	COMPLETED	0	2022-03-13 14:52:11.592	25m 49s	10m 46s	31.8%	1.4 GB	1.5 GB	4.4 GB	16.7 KB
246	4a/7fbb49	16884827	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_JUNCTIONANNOTATION (KO_4)	COMPLETED	0	2022-03-13 14:52:11.840	25m 48s	10m 13s	28.1%	103.3 MB	205.6 MB	4.4 GB	66.9 MB
274	2e/a4b7a6	16884852	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_INFEREXPERIMENT (KI_4)	COMPLETED	0	2022-03-13 15:06:40.196	11m 55s	5s	40.4%	44.4 MB	146 MB	45.6 MB	704 B
271	b8/cb2bc4	16884849	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_TO_BIGWIG_FORWARD:UCSC_BEDCLIP (KI_1)	COMPLETED	0	2022-03-13 15:02:50.446	16m 35s	1m 24s	7.5%	4.4 MB	18.5 MB	625.1 MB	625 MB
257	df/9c6ab2	16884834	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_BAMSTAT (KI_3)	COMPLETED	0	2022-03-13 14:58:06.040	21m 29s	9m 57s	30.7%	38.7 MB	135 MB	4.2 GB	1.2 KB
248	c2/fa06cd	16884826	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_READDISTRIBUTION (KO_4)	COMPLETED	0	2022-03-13 14:52:11.722	27m 28s	11m 54s	45.2%	912.3 MB	1014.5 MB	4.6 GB	1.6 KB
272	dd/852110	16884850	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_TO_BIGWIG_REVERSE:UCSC_BEDCLIP (KI_1)	COMPLETED	0	2022-03-13 15:02:50.569	17m 19s	1m 38s	6.2%	4.4 MB	18.5 MB	609 MB	609 MB
260	14/360294	16884838	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_READDISTRIBUTION (KI_3)	COMPLETED	0	2022-03-13 14:58:06.455	22m 34s	10m 29s	45.5%	912.3 MB	1014.6 MB	4.3 GB	1.6 KB
267	3a/14cf34	16884845	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_JUNCTIONANNOTATION (KI_3)	COMPLETED	0	2022-03-13 14:58:09.094	22m 31s	7m 59s	34.7%	103 MB	205.5 MB	4.2 GB	63.5 MB
225	a9/ddd874	16884805	NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV (KO_3)	COMPLETED	0	2022-03-13 14:50:31.290	30m 19s	22m 15s	38.9%	11.6 GB	14.3 GB	10.1 GB	2.8 GB
263	fb/27d31c	16884843	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_JUNCTIONSATURATION (KI_3)	COMPLETED	0	2022-03-13 14:58:08.869	22m 46s	8m 44s	37.6%	1.5 GB	1.6 GB	4.2 GB	16.6 KB
282	cb/aa98f4	16884859	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_INNERDISTANCE (KI_4)	COMPLETED	0	2022-03-13 15:06:41.065	15m 34s	1m 9s	50.6%	711.5 MB	847 MB	187.8 MB	62.8 MB
258	6f/4b2d39	16884833	NFCORE_RNASEQ:RNASEQ:STRINGTIE (KI_3)	COMPLETED	0	2022-03-13 14:58:05.934	24m 29s	13m 14s	46.4%	541.5 MB	656.7 MB	5.1 GB	421.6 MB
259	7d/43aab2	16884839	NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS (KI_3)	COMPLETED	0	2022-03-13 14:58:06.568	25m 33s	12m 58s	17.2%	622.3 MB	823.2 MB	10.9 GB	4.3 GB
214	cd/f0f58c	16884790	NFCORE_RNASEQ:RNASEQ:MARK_DUPLICATES_PICARD:PICARD_MARKDUPLICATES (KO_2)	COMPLETED	0	2022-03-13 14:44:25.890	39m 24s	29m 43s	72.1%	26.7 GB	39 GB	9.6 GB	5 GB
264	04/57ab2d	16884844	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_READDUPLICATION (KI_3)	COMPLETED	0	2022-03-13 14:58:08.980	26m 21s	11m 47s	44.3%	12.1 GB	12.2 GB	4.2 GB	151.8 KB
217	b7/d894b9	16884793	NFCORE_RNASEQ:RNASEQ:MARK_DUPLICATES_PICARD:PICARD_MARKDUPLICATES (KO_1)	COMPLETED	0	2022-03-13 14:44:45.107	40m 30s	30m 8s	70.4%	27 GB	39 GB	9.6 GB	5 GB
287	06/086d35	16884865	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_TO_BIGWIG_FORWARD:UCSC_BEDGRAPHTOBIGWIG (KO_5)	COMPLETED	0	2022-03-13 15:09:05.537	16m 45s	3m 3s	16.8%	95.6 MB	125.4 MB	1.9 GB	155.4 MB
237	9d/bb9725	16884818	NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV (KO_4)	COMPLETED	0	2022-03-13 14:52:10.649	34m 59s	23m 47s	37.0%	13.5 GB	16.7 GB	10.4 GB	3.3 GB
157	db/a63e7a	16884739	NFCORE_RNASEQ:RNASEQ:DUPRADAR (KO_5)	COMPLETED	0	2022-03-13 14:34:56.859	54m 33s	48m 32s	17.0%	549.8 MB	823.5 MB	31.5 GB	9.6 GB
235	fa/914da3	16884813	NFCORE_RNASEQ:RNASEQ:MARK_DUPLICATES_PICARD:PICARD_MARKDUPLICATES (WT_4)	COMPLETED	0	2022-03-13 14:50:55.243	39m	30m 37s	71.5%	27.1 GB	39 GB	9.6 GB	5 GB
276	96/a208d7	16884853	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_JUNCTIONANNOTATION (KI_4)	COMPLETED	0	2022-03-13 15:06:40.325	23m 30s	11m 10s	27.4%	101.8 MB	205.5 MB	4.6 GB	67.1 MB
286	32/d54e01	16884862	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_BAMSTAT (KI_4)	COMPLETED	0	2022-03-13 15:06:41.446	24m 4s	8m 29s	41.0%	34.9 MB	135 MB	4.6 GB	1.2 KB
280	93/88fe04	16884854	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_READDISTRIBUTION (KI_4)	COMPLETED	0	2022-03-13 15:06:40.445	24m 15s	11m 24s	48.1%	912.3 MB	1014.5 MB	4.8 GB	1.6 KB
278	c8/fae30e	16884860	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_JUNCTIONSATURATION (KI_4)	COMPLETED	0	2022-03-13 15:06:41.192	24m 29s	10m 6s	37.2%	1.7 GB	1.8 GB	4.6 GB	16.7 KB
295	d2/430b8c	16884876	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_INFEREXPERIMENT (WT_2)	COMPLETED	0	2022-03-13 15:09:16.412	21m 54s	14s	14.4%	44.4 MB	146 MB	46.8 MB	704 B
277	8b/ecc70f	16884856	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_READDUPLICATION (KI_4)	COMPLETED	0	2022-03-13 15:06:40.700	25m 9s	11m 48s	51.9%	14.9 GB	15 GB	4.6 GB	154.9 KB
300	2b/2c5c53	16884878	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_INNERDISTANCE (WT_2)	COMPLETED	0	2022-03-13 15:09:16.649	22m 58s	49s	70.3%	711.7 MB	847.6 MB	190.6 MB	62 MB
265	93/d4720c	16884841	NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV (KI_3)	COMPLETED	0	2022-03-13 14:58:07.874	35m 17s	22m 45s	35.4%	10.9 GB	13.2 GB	9.6 GB	2.6 GB
283	f9/d7e30d	16884861	NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS (KI_4)	COMPLETED	0	2022-03-13 15:06:41.321	27m 24s	13m	17.9%	617.7 MB	815.9 MB	10.6 GB	3.7 GB
281	b7/b8dea6	16884857	NFCORE_RNASEQ:RNASEQ:STRINGTIE (KI_4)	COMPLETED	0	2022-03-13 15:06:40.824	28m 24s	14m 31s	43.2%	593.2 MB	690.6 MB	5.5 GB	423.8 MB
301	86/65a756	16884879	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_TO_BIGWIG_REVERSE:UCSC_BEDGRAPHTOBIGWIG (KO_5)	COMPLETED	0	2022-03-13 15:09:50.187	25m 45s	4m 7s	12.0%	93.8 MB	123.6 MB	1.8 GB	150.7 MB
302	f6/5a30d2	16884880	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_TO_BIGWIG_REVERSE:UCSC_BEDGRAPHTOBIGWIG (KI_5)	COMPLETED	0	2022-03-13 15:10:31.336	25m 9s	3m 45s	13.0%	91 MB	120.8 MB	1.8 GB	150.2 MB
304	8f/5871e3	16884882	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_TO_BIGWIG_REVERSE:UCSC_BEDCLIP (WT_5)	COMPLETED	0	2022-03-13 15:12:35.983	23m 34s	2m 15s	5.3%	4.4 MB	18.5 MB	702.5 MB	702.4 MB
298	b3/f05662	16884869	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_JUNCTIONANNOTATION (WT_2)	COMPLETED	0	2022-03-13 15:09:15.646	27m 4s	12m 27s	24.4%	104.1 MB	205.6 MB	4.9 GB	66.5 MB
305	df/3b1834	16884883	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_TO_BIGWIG_FORWARD:UCSC_BEDCLIP (WT_5)	COMPLETED	0	2022-03-13 15:12:36.097	23m 54s	2m 8s	6.0%	4.4 MB	18.5 MB	727.2 MB	727.1 MB
303	16/9223b6	16884881	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_TO_BIGWIG_FORWARD:UCSC_BEDGRAPHTOBIGWIG (KI_5)	COMPLETED	0	2022-03-13 15:10:38.842	26m 11s	4m 24s	11.5%	93.4 MB	123.2 MB	1.8 GB	155.3 MB
269	a4/eef96b	16884847	NFCORE_RNASEQ:RNASEQ:PRESEQ_LCEXTRAP (KI_2)	COMPLETED	0	2022-03-13 14:58:40.287	38m 20s	21m 6s	54.0%	807.4 MB	1 GB	5.1 GB	516 KB
315	50/5e1bae	16884892	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_INNERDISTANCE (KO_2)	COMPLETED	0	2022-03-13 15:23:51.002	13m 34s	48s	73.4%	711.6 MB	847.6 MB	184.1 MB	62.7 MB
310	d9/53fda3	16884888	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_TO_BIGWIG_REVERSE:UCSC_BEDCLIP (KO_3)	COMPLETED	0	2022-03-13 15:20:50.296	17m 25s	2m 6s	5.9%	4.4 MB	18.5 MB	697.6 MB	697.5 MB
170	45/80e758	16884745	NFCORE_RNASEQ:RNASEQ:DUPRADAR (KI_5)	COMPLETED	0	2022-03-13 14:36:30.438	1h 1m 55s	57m 26s	15.4%	589.1 MB	847.7 MB	37.4 GB	13.7 GB
288	64/df9c1e	16884866	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_READDISTRIBUTION (WT_2)	COMPLETED	0	2022-03-13 15:09:15.234	29m 25s	14m 43s	35.8%	912.3 MB	1014.5 MB	5 GB	1.6 KB
311	5c/b86e78	16884889	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_TO_BIGWIG_FORWARD:UCSC_BEDCLIP (KO_3)	COMPLETED	0	2022-03-13 15:20:50.422	18m 10s	2m 23s	5.0%	4.4 MB	18.5 MB	719.1 MB	719 MB
316	43/b66cfe	16884896	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_INFEREXPERIMENT (KO_2)	COMPLETED	0	2022-03-13 15:23:51.485	15m 29s	4s	51.4%	45.4 MB	145.5 MB	45.3 MB	704 B
308	b3/6e2c5c	16884886	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_TO_BIGWIG_FORWARD:UCSC_BEDGRAPHTOBIGWIG (KI_1)	COMPLETED	0	2022-03-13 15:19:25.526	20m	4m 17s	11.5%	92.5 MB	122.3 MB	1.8 GB	152.1 MB
309	63/29fa3d	16884887	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_TO_BIGWIG_REVERSE:UCSC_BEDGRAPHTOBIGWIG (KI_1)	COMPLETED	0	2022-03-13 15:20:13.676	20m 1s	4m 41s	10.5%	86.7 MB	116.6 MB	1.8 GB	148 MB
290	d9/ba6f3b	16884875	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_BAMSTAT (WT_2)	COMPLETED	0	2022-03-13 15:09:16.296	33m 59s	12m 48s	26.7%	34.7 MB	135 MB	4.8 GB	1.2 KB
299	32/3bbe2e	16884874	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_JUNCTIONSATURATION (WT_2)	COMPLETED	0	2022-03-13 15:09:16.195	34m 24s	13m 12s	29.0%	1.7 GB	1.8 GB	4.9 GB	16.7 KB
292	ed/4701d5	16884872	NFCORE_RNASEQ:RNASEQ:STRINGTIE (WT_2)	COMPLETED	0	2022-03-13 15:09:15.961	34m 34s	17m 56s	48.5%	623.8 MB	711.1 MB	5.8 GB	424.2 MB
297	5a/0e62cb	16884871	NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS (WT_2)	COMPLETED	0	2022-03-13 15:09:15.863	36m 14s	20m 2s	13.0%	708.8 MB	923.2 MB	14.5 GB	6.3 GB
296	38/b2a68b	16884877	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_READDUPLICATION (WT_2)	COMPLETED	0	2022-03-13 15:09:16.529	36m 24s	14m 12s	43.0%	14.8 GB	14.9 GB	4.9 GB	160.6 KB
161	a4/48e691	16884734	NFCORE_RNASEQ:RNASEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX (KO_5)	COMPLETED	0	2022-03-13 14:34:56.252	1h 11m 14s	7m 54s	6.6%	33.2 MB	209.7 MB	3.8 GB	3.2 MB
275	7e/c1573d	16884855	NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV (KI_4)	COMPLETED	0	2022-03-13 15:06:40.576	39m 45s	26m 19s	33.6%	11.9 GB	14.8 GB	10.6 GB	2.9 GB
165	03/e96532	16884751	NFCORE_RNASEQ:RNASEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX (KI_5)	COMPLETED	0	2022-03-13 14:36:31.173	1h 10m 9s	7m 52s	6.9%	35 MB	209.7 MB	3.9 GB	3.4 MB
335	08/701c5f	16884910	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_INNERDISTANCE (KO_1)	COMPLETED	0	2022-03-13 15:25:16.012	22m 24s	43s	79.3%	711.3 MB	847.6 MB	191.3 MB	62.6 MB
314	6a/215dc3	16884891	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_JUNCTIONANNOTATION (KO_2)	COMPLETED	0	2022-03-13 15:23:50.881	25m 14s	12m 25s	26.1%	105.7 MB	206.2 MB	5 GB	67.4 MB
317	da/393892	16884894	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_JUNCTIONSATURATION (KO_2)	COMPLETED	0	2022-03-13 15:23:51.248	25m 44s	12m 26s	31.6%	1.7 GB	1.8 GB	5 GB	16.7 KB
313	86/128daf	16884893	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_READDUPLICATION (KO_2)	COMPLETED	0	2022-03-13 15:23:51.122	26m 9s	12m 50s	50.7%	17.2 GB	17.3 GB	5 GB	155.2 KB
191	00/a9be85	16884769	NFCORE_RNASEQ:RNASEQ:DUPRADAR (KI_1)	COMPLETED	0	2022-03-13 14:42:40.654	1h 8m 44s	1h 3m 19s	14.0%	559.6 MB	827.3 MB	37.2 GB	13 GB
270	80/432caf	16884848	NFCORE_RNASEQ:RNASEQ:MARK_DUPLICATES_PICARD:PICARD_MARKDUPLICATES (KI_2)	COMPLETED	0	2022-03-13 14:58:40.405	53m 50s	36m 37s	61.7%	28.5 GB	39 GB	10.2 GB	5.3 GB
336	a6/945aa0	16884915	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_INFEREXPERIMENT (KO_1)	COMPLETED	0	2022-03-13 15:25:16.596	27m 34s	10s	19.5%	44.3 MB	146 MB	45.2 MB	704 B
324	89/fe6028	16884898	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_READDISTRIBUTION (KO_2)	COMPLETED	0	2022-03-13 15:23:51.733	30m 13s	14m 32s	41.0%	912.3 MB	1014.5 MB	5.1 GB	1.6 KB
289	40/9274a8	16884873	NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV (WT_2)	COMPLETED	0	2022-03-13 15:09:16.077	46m 24s	28m 24s	31.9%	11.5 GB	14.1 GB	11 GB	2.7 GB
339	f0/bf8f37	16884917	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_TO_BIGWIG_FORWARD:UCSC_BEDCLIP (KO_4)	COMPLETED	0	2022-03-13 15:27:10.807	28m 29s	2m 42s	5.3%	4.4 MB	18.5 MB	858.3 MB	858.3 MB
322	3c/aec088	16884903	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_BAMSTAT (KO_2)	COMPLETED	0	2022-03-13 15:23:52.351	33m 3s	13m 10s	27.8%	34.7 MB	135 MB	5 GB	1.2 KB
340	3f/40926e	16884918	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_TO_BIGWIG_REVERSE:UCSC_BEDCLIP (KO_4)	COMPLETED	0	2022-03-13 15:27:10.926	29m 44s	2m 50s	4.9%	4.4 MB	18.5 MB	826.5 MB	826.4 MB
323	94/52feb9	16884899	NFCORE_RNASEQ:RNASEQ:STRINGTIE (KO_2)	COMPLETED	0	2022-03-13 15:23:51.856	33m 13s	16m 46s	40.5%	564 MB	658 MB	5.9 GB	423.8 MB
207	ba/0def5e	16884787	NFCORE_RNASEQ:RNASEQ:DUPRADAR (WT_5)	COMPLETED	0	2022-03-13 14:43:56.335	1h 14m 34s	1h 6m 18s	14.0%	561.2 MB	823.5 MB	38 GB	12.8 GB
345	d2/1a3437	16884919	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_INFEREXPERIMENT (WT_4)	COMPLETED	0	2022-03-13 15:29:56.271	29m 9s	8s	25.7%	44.4 MB	146 MB	46.4 MB	704 B
329	c7/8fc799	16884905	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_BAMSTAT (KO_1)	COMPLETED	0	2022-03-13 15:25:15.422	34m 10s	13m 29s	27.8%	34.9 MB	135 MB	5 GB	1.2 KB
325	1c/6925b4	16884900	NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS (KO_2)	COMPLETED	0	2022-03-13 15:23:51.981	35m 43s	16m 21s	15.2%	613.3 MB	823.1 MB	11.2 GB	3.9 GB
331	33/5e939a	16884907	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_READDISTRIBUTION (KO_1)	COMPLETED	0	2022-03-13 15:25:15.661	34m 54s	14m 12s	41.3%	912.3 MB	1014.5 MB	5.2 GB	1.6 KB
333	94/40d1bf	16884909	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_READDUPLICATION (KO_1)	COMPLETED	0	2022-03-13 15:25:15.897	35m 59s	14m 49s	44.8%	17.2 GB	17.3 GB	5 GB	159 KB
334	7b/784867	16884914	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_JUNCTIONANNOTATION (KO_1)	COMPLETED	0	2022-03-13 15:25:16.488	36m 44s	11m 55s	27.2%	107.4 MB	206.1 MB	5 GB	68.1 MB
343	38/3c5f9c	16884924	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_INNERDISTANCE (WT_4)	COMPLETED	0	2022-03-13 15:31:10.212	30m 50s	43s	83.0%	711 MB	847.6 MB	193.3 MB	62.7 MB
326	42/90255d	16884908	NFCORE_RNASEQ:RNASEQ:STRINGTIE (KO_1)	COMPLETED	0	2022-03-13 15:25:15.778	36m 49s	15m 39s	44.0%	562.7 MB	663.6 MB	5.9 GB	425.6 MB
337	d0/4e7059	16884913	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_JUNCTIONSATURATION (KO_1)	COMPLETED	0	2022-03-13 15:25:16.365	38m 4s	13m 13s	30.1%	1.7 GB	1.8 GB	5 GB	16.7 KB
178	96/7d83c7	16884757	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (KI_4)	COMPLETED	0	2022-03-13 14:37:51.504	1h 27m 44s	9m 44s	6.1%	29.7 MB	209.7 MB	4.4 GB	3.4 MB
198	74/422790	16884774	NFCORE_RNASEQ:RNASEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX (KI_1)	COMPLETED	0	2022-03-13 14:42:41.200	1h 23m 4s	8m 47s	6.4%	28.6 MB	209.7 MB	4 GB	3.3 MB
320	ed/dbf94d	16884895	NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV (KO_2)	COMPLETED	0	2022-03-13 15:23:51.365	42m 4s	28m 15s	34.2%	13.5 GB	17 GB	11.6 GB	3.3 GB
205	7c/91580d	16884788	NFCORE_RNASEQ:RNASEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX (WT_5)	COMPLETED	0	2022-03-13 14:43:56.447	1h 22m 4s	9m 3s	6.5%	28.2 MB	209.7 MB	4.2 GB	3.4 MB
180	5b/b83829	16884759	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (WT_2)	COMPLETED	0	2022-03-13 14:40:25.294	1h 25m 50s	10m 24s	6.4%	28.6 MB	209.7 MB	4.6 GB	3.5 MB
354	17/c7058e	16884933	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_TO_BIGWIG_FORWARD:UCSC_BEDCLIP (KI_3)	COMPLETED	0	2022-03-13 15:35:40.212	32m 30s	2m 14s	4.9%	4.4 MB	18.5 MB	665.6 MB	665.5 MB
332	53/4fd816	16884912	NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS (KO_1)	COMPLETED	0	2022-03-13 15:25:16.249	43m 19s	19m 29s	13.0%	640.6 MB	831.2 MB	11.7 GB	4.2 GB
355	4c/1d9aa5	16884934	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_TO_BIGWIG_REVERSE:UCSC_BEDCLIP (KI_3)	COMPLETED	0	2022-03-13 15:36:10.219	32m 30s	2m 15s	4.8%	4.4 MB	18.5 MB	648.8 MB	648.8 MB
212	3b/de9550	16884792	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (KO_2)	COMPLETED	0	2022-03-13 14:44:26.131	1h 24m 19s	11m 15s	7.5%	31.2 MB	209.7 MB	4.8 GB	3.7 MB
357	bf/130caf	16884936	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_TO_BIGWIG_REVERSE:UCSC_BEDGRAPHTOBIGWIG (WT_5)	COMPLETED	0	2022-03-13 15:36:30.220	34m 45s	4m 48s	11.4%	96.3 MB	126.1 MB	2.1 GB	166.8 MB
350	12/2077e2	16884923	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_READDISTRIBUTION (WT_4)	COMPLETED	0	2022-03-13 15:30:57.211	42m 48s	13m 14s	42.1%	912.3 MB	1014.5 MB	5.2 GB	1.6 KB
349	c6/927683	16884928	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_JUNCTIONANNOTATION (WT_4)	COMPLETED	0	2022-03-13 15:33:25.208	40m 25s	11m 30s	27.7%	107.4 MB	206.1 MB	5.1 GB	68.1 MB
