tx	gene_id	KI_1	KI_2	KI_3	KI_4	KI_5	KO_1	KO_2	KO_3	KO_4	KO_5	WT_1	WT_2	WT_3	WT_4	WT_5
ENSMUST00000237203	ENSMUST00000237203	ENSMUSG00000047466	1.235478	1.705816	0.505785	1.293947	1.441407	1.026909	0.967012	1.661696	1.369235	0.969013	1.166733	1.231209	0.509107	1.584982	0.669133
ENSMUST00000235641	ENSMUST00000235641	ENSMUSG00000047466	1.88162	2.398412	2.077299	2.364017	1.474141	2.335704	2.495468	1.612456	3.07065	2.050078	1.919023	1.282171	2.509971	1.652005	2.516127
ENSMUST00000104405	ENSMUST00000104405	ENSMUSG00000077593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000056675	ENSMUST00000056675	ENSMUSG00000056682	0	0.065627	0	0	0	0.02311	0.047569	0.023826	0	0	0	0	0.032286	0	0
ENSMUST00000180530	ENSMUST00000180530	ENSMUSG00000097666	0.0241	0	0	0.02292	0.234165	0	0	0	0.028486	0.028188	0	0	0.03138	0	0
ENSMUST00000236234	ENSMUST00000236234	ENSMUSG00000041840	0	0.290269	0.228097	0.233955	0	0	0.060866	0.163578	0.288861	0	0.214732	0.251335	0	0.118727	0.063941
ENSMUST00000048192	ENSMUST00000048192	ENSMUSG00000041840	9.046013	8.424494	7.179848	10.150649	10.801315	9.36044	8.224959	6.460652	7.384274	8.461547	7.18253	6.267199	5.94064	6.749733	8.814589
ENSMUST00000236575	ENSMUST00000236575	ENSMUSG00000041840	0.190142	0.202944	0.153806	0.135995	0.26457	0.330986	0.278885	0.176552	0.269524	0.181457	0.182885	0.125474	0.218141	0.145091	0.22607
ENSMUST00000026495	ENSMUST00000026495	ENSMUSG00000025428	461.9779	407.694289	379.745948	461.955234	396.083878	427.480972	431.437722	340.501162	395.756961	405.149081	410.888419	350.326898	381.192542	419.574922	382.415017
ENSMUST00000114748	ENSMUST00000114748	ENSMUSG00000025428	1.681772	1.863897	1.989478	1.645733	1.539183	2.130258	1.955905	0.697913	1.500726	1.768671	2.146104	0.915099	1.158425	1.430425	1.473885
ENSMUST00000135678	ENSMUST00000135678	ENSMUSG00000025428	25.011593	27.367549	24.96772	32.069009	23.317416	27.260913	24.752431	20.22717	23.341436	24.666838	20.874496	17.63581	21.435184	22.733391	23.725957
ENSMUST00000128073	ENSMUST00000128073	ENSMUSG00000025428	5.828771	6.285714	8.085923	9.433882	13.604389	9.792337	8.222586	7.305313	8.196278	7.20848	7.523488	9.789915	7.272666	14.213586	7.364739
ENSMUST00000146869	ENSMUST00000146869	ENSMUSG00000025428	3.510086	3.131403	1.019891	4.982435	1.528412	3.658575	4.174587	1.691327	4.369266	3.048405	2.443245	3.189298	2.416204	2.50714	3.41873
ENSMUST00000238172	ENSMUST00000238172	ENSMUSG00000025429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000125396	ENSMUST00000125396	ENSMUSG00000073529	0.036474	0.064346	0.081839	0.023096	0	0	0.046598	0.035071	0	0	0	0.045054	0.047475	0.040821	0.037712
ENSMUST00000143732	ENSMUST00000143732	ENSMUSG00000073529	0	0	0	0	0.01067	0.018208	0	0	0.046007	0.034234	0	0	0	0	0
ENSMUST00000114741	ENSMUST00000114741	ENSMUSG00000025429	3.027333	3.273691	1.778142	2.045355	2.636323	1.959617	1.808449	2.764615	1.641793	2.234828	3.29989	2.694192	1.170586	2.785785	2.173853
ENSMUST00020183504	ENSMUST00020183504	ENSMUSG00002075798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000044622	ENSMUST00000044622	ENSMUSG00000039840	4.40235	4.971591	3.86487	4.895817	5.130601	4.692419	4.928947	5.406392	5.684115	4.917639	5.433774	4.20276	4.511183	4.77574	4.952827
ENSMUST00000237997	ENSMUST00000237997	ENSMUSG00000039840	0.134217	0.105042	0.115265	0.195676	0.053665	0.13172	0.054247	0.102763	0.090377	0.086547	0.356706	0.067467	0.136872	0.072743	0.090558
ENSMUST00000235433	ENSMUST00000235433	ENSMUSG00000039840	0	0.091869	0	0	0	0.096696	0.36121	0	0.119915	0.107796	0	0	0.306639	0	0.098423
ENSMUST00000170760	ENSMUST00000170760	ENSMUSG00000091055	1.154245	3.434121	2.341676	1.787534	1.561458	1.851461	3.966081	4.436234	0.952591	0.973528	0.853926	2.067096	1.048669	0.835295	2.547517
ENSMUST00000091813	ENSMUST00000091813	ENSMUSG00000059336	0.367407	0.938298	0.44591	0.596817	0.212397	0.467968	0.924488	0.876935	0.269476	0.582355	0.302039	0.654405	0.19427	0.363858	0.724365
ENSMUST00000160292	ENSMUST00000160292	ENSMUSG00000059336	0.028235	0.189103	0.056246	0	0.040677	0	0.064088	0.04349	0	0.109469	0	0	0	0	0
ENSMUST00000160639	ENSMUST00000160639	ENSMUSG00000059336	0.149133	0.13324	0.1443	0.260521	0.163413	0.197911	0	0.077358	0.115145	0.1695	0.09283	0	0.154364	0	0
ENSMUST00000237290	ENSMUST00000237290	ENSMUSG00000024552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000237674	ENSMUST00000237674	ENSMUSG00000024552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000236281	ENSMUST00000236281	ENSMUSG00000024552	0	0	0	0	0	0	0	0	0	0.012554	0	0	0	0.009018	0
ENSMUST00000025434	ENSMUST00000025434	ENSMUSG00000024552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000163367	ENSMUST00000163367	ENSMUSG00000024552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000235389	ENSMUST00000235389	ENSMUSG00000024552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000164064	ENSMUST00000164064	ENSMUSG00000090451	0	0.030003	0	0	0.036462	0	0.032639	0	0	0	0.045134	0.050347	0	0	0
ENSMUST00000238077	ENSMUST00000238077	ENSMUSG00000117661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000235470	ENSMUST00000235470	ENSMUSG00000117661	0	0	0	0	0	0	0	0	0	0	0	0	0.012427	0	0
ENSMUST00000240445	ENSMUST00000240445	ENSMUSG00000119659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000158108	ENSMUST00000158108	ENSMUSG00000088733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000025430	ENSMUST00000025430	ENSMUSG00000024548	1.976115	2.369317	1.746675	2.74535	2.263675	2.594869	1.82929	2.456002	4.775463	3.409519	3.338537	1.923642	4.037566	2.40276	1.829174
ENSMUST00000236221	ENSMUST00000236221	ENSMUSG00000117936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000236903	ENSMUST00000236903	ENSMUSG00000117936	0.018255	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000236697	ENSMUST00000236697	ENSMUSG00000117828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000235488	ENSMUST00000235488	ENSMUSG00000118301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000157092	ENSMUST00000157092	ENSMUSG00000087717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000237642	ENSMUST00000237642	ENSMUSG00000118130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000236834	ENSMUST00000236834	ENSMUSG00000117787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000237884	ENSMUST00000237884	ENSMUSG00000117709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000237996	ENSMUST00000237996	ENSMUSG00000117963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000183151	ENSMUST00000183151	ENSMUSG00000098165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000235834	ENSMUST00000235834	ENSMUSG00000117669	0.075003	0.02205	0.047918	0.04752	0	0	0.023963	0.024021	0.029577	0	0	0.037026	0.097586	0.021015	0.025824
ENSMUST00000237311	ENSMUST00000237311	ENSMUSG00000117722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000237811	ENSMUST00000237811	ENSMUSG00000117813	0.431603	0	0.409671	0.274802	0.149582	0.938487	0.623337	0.137836	0.344291	0.08443	0.288135	0.265392	0.270183	0	0.294896
ENSMUST00000235997	ENSMUST00000235997	ENSMUSG00000117759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000235145	ENSMUST00000235145	ENSMUSG00000117759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000237539	ENSMUST00000237539	ENSMUSG00000118176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000237241	ENSMUST00000237241	ENSMUSG00000118357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000236770	ENSMUST00000236770	ENSMUSG00000118304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000236190	ENSMUST00000236190	ENSMUSG00000117949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000236485	ENSMUST00000236485	ENSMUSG00000117857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000237580	ENSMUST00000237580	ENSMUSG00000117851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000237994	ENSMUST00000237994	ENSMUSG00000117933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000070219	ENSMUST00000070219	ENSMUSG00000056214	3.590183	9.523476	3.471884	3.544445	3.397027	4.05328	4.20889	3.735966	4.835783	6.331967	2.6675	4.091337	4.300521	2.637547	5.007294
ENSMUST00000235723	ENSMUST00000235723	ENSMUSG00000118269	0.180133	0.556442	0.258038	0.257546	0.717143	0.419798	0.432765	0.086466	1.070721	0.316627	0.239474	0.166533	0.41074	0.227792	0.41691
ENSMUST00000178391	ENSMUST00000178391	ENSMUSG00000096597	0	0	0	0	0	0.051569	0	0.053079	0	0	0	0	0	0	0.05681
ENSMUST00000066743	ENSMUST00000066743	ENSMUSG00000053950	5.808915	7.134766	6.265846	7.286785	6.011778	7.82048	6.736091	6.522718	6.831321	7.687807	6.112146	5.374583	6.300502	6.152742	7.14424
ENSMUST00000237583	ENSMUST00000237583	ENSMUSG00000118373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000237659	ENSMUST00000237659	ENSMUSG00000117904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000236423	ENSMUST00000236423	ENSMUSG00000118061	0.020943	0.027709	0.020146	0	0.034294	0.009759	0.030096	0.010069	0	0.024466	0	0.04657	0.027258	0.008788	0
ENSMUST00000236227	ENSMUST00000236227	ENSMUSG00000118244	0	0	0	0	0	0	0.177235	0	0	0	0	0	0	0	0.184145
ENSMUST00000025462	ENSMUST00000025462	ENSMUSG00000024570	12.846745	16.793253	11.440305	15.468315	12.849146	14.747599	14.313148	11.606279	14.29686	14.643697	14.102918	12.261343	13.159744	11.843588	11.718974
ENSMUST00000236460	ENSMUST00000236460	ENSMUSG00000024570	0.667597	0	0	0.813534	3.046149	1.686262	2.062554	0.402628	2.218092	0.862479	0	0	1.95315	0.730911	2.512728
ENSMUST00000156400	ENSMUST00000156400	ENSMUSG00000024571	3.337935	6.671087	2.124427	2.585839	7.096091	5.070532	3.969099	4.472639	2.911915	3.494238	1.483734	2.121963	1.412419	2.307468	3.089807
ENSMUST00000145963	ENSMUST00000145963	ENSMUSG00000057130	5.314248	5.034694	4.339043	4.55995	4.193357	5.145176	6.422093	5.870783	5.523787	5.21382	5.088313	5.168635	4.762649	4.336614	5.043393
ENSMUST00000125127	ENSMUST00000125127	ENSMUSG00000024571	28.437919	30.149186	26.767759	29.519384	21.137539	25.431459	30.858886	24.114753	27.414405	26.7905	29.099438	24.305584	25.867812	25.512366	28.128101
ENSMUST00000145116	ENSMUST00000145116	ENSMUSG00000024571	3.259674	3.257112	2.685099	3.209082	3.239931	4.329774	4.649631	3.57427	4.538851	3.359877	2.71706	1.761297	3.331945	2.975333	3.768898
ENSMUST00000126177	ENSMUST00000126177	ENSMUSG00000024571	3.041393	2.703082	2.63131	3.079194	1.259546	2.135467	3.635553	1.869525	2.25286	1.982561	2.559845	1.855645	2.558499	2.28353	2.358641
ENSMUST00000025464	ENSMUST00000025464	ENSMUSG00000057130	1.336431	2.247086	1.944516	0.664394	2.065046	1.268477	2.604947	1.177836	1.53369	0	1.616108	1.130188	0	1.1707	1.31854
ENSMUST00000025463	ENSMUST00000025463	ENSMUSG00000024571	0	0.826892	0.379702	0.950892	2.194406	0	1.482543	1.141138	0.532491	0.451446	0.183157	0.525295	0.535078	0	0.155469
ENSMUST00000126360	ENSMUST00000126360	ENSMUSG00000057130	3.063863	0	1.490665	3.433746	0	2.008355	1.302585	1.408488	1.631131	2.294585	0	1.461523	1.520629	1.529919	2.294496
ENSMUST00000127234	ENSMUST00000127234	ENSMUSG00000024571	0.378481	0	0	1.461137	0	0	0	0	1.671472	1.737664	1.890842	1.249711	1.20802	0	1.242689
ENSMUST00000155879	ENSMUST00000155879	ENSMUSG00000024571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000125352	ENSMUST00000125352	ENSMUSG00000024571	0	0	0	0	0	0.104163	0	0	0	0	0	0	0	0	0
ENSMUST00000153363	ENSMUST00000153363	ENSMUSG00000024571	2.702454	1.40156	1.320063	2.558143	1.74416	0.505675	2.468787	1.970581	2.669467	1.258718	3.725537	1.01925	2.040487	1.75583	1.810316
ENSMUST00000130675	ENSMUST00000130675	ENSMUSG00000057130	6.289039	3.397891	5.536326	4.212996	6.751927	5.181098	6.768544	3.650541	3.142852	4.812169	3.298843	4.729832	3.284854	4.122896	6.200254
ENSMUST00000237192	ENSMUST00000237192	ENSMUSG00000078963	1.699605	1.033623	1.438775	3.041727	2.161688	1.856521	2.618608	1.40677	3.069278	0.995225	1.35794	1.526564	0	1.108989	2.020972
ENSMUST00000166219	ENSMUST00000166219	ENSMUSG00000078963	0	0.100382	0	0.632439	1.165317	0.632173	0.46201	0.478154	0.128583	0.371749	0.936232	0.221553	2.583908	0.256623	0.703386
ENSMUST00000131780	ENSMUST00000131780	ENSMUSG00000034006	0	0.041618	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000157056	ENSMUST00000157056	ENSMUSG00000034006	0	0	0	0.447693	0	0	0	0	0	0.227499	1.046922	0	0.2114	0	0
ENSMUST00000123750	ENSMUST00000123750	ENSMUSG00000034006	11.096826	11.956585	8.750638	12.674722	7.189904	11.796954	11.610921	9.135206	8.102876	10.893333	10.858236	6.944224	10.959942	13.104108	10.337382
ENSMUST00000144468	ENSMUST00000144468	ENSMUSG00000034006	0.129316	0.223464	0.118855	0.229666	0.45247	0.288045	0.311614	0.443722	1.119146	0.059073	0.240753	0.212217	0.06068	0.276856	0.194508
ENSMUST00000129043	ENSMUST00000129043	ENSMUSG00000034006	4.402166	4.862265	4.176863	3.45729	5.979718	2.955666	5.196554	3.997273	5.394351	5.501785	5.723672	3.528998	4.587148	2.36319	5.436735
ENSMUST00000151677	ENSMUST00000151677	ENSMUSG00000034006	0.24335	0	0	0.460099	0.557222	0	0	0	0	0.212539	0.505508	0.306373	0.36095	0.561306	0.530341
ENSMUST00000091798	ENSMUST00000091798	ENSMUSG00000034006	2.963406	1.798112	1.169926	3.060679	2.894898	1.960481	4.036175	2.788923	1.005498	2.000784	3.169532	2.857747	1.539385	2.037213	1.485177
ENSMUST00000134545	ENSMUST00000134545	ENSMUSG00000034006	0	0.3775	0.296191	0	0	0.552528	0.407038	0.386678	0.527528	0	0	0	0	0	0
ENSMUST00000140594	ENSMUST00000140594	ENSMUSG00000034006	0.686592	1.079456	0.693933	0.662505	0.400057	0.803268	0.586328	0.647818	1.278993	0.515183	0.549346	0.603093	0.858656	0.990239	1.348482
ENSMUST00000070135	ENSMUST00000070135	ENSMUSG00000034006	0	0	0	0	0	1.847681	0	0	0	0	0	0	0	0	0
ENSMUST00000155039	ENSMUST00000155039	ENSMUSG00000034006	0.367032	0.863981	0.115069	0.469651	0.4915	0.455313	0.589732	0.699715	0.294308	0	0.654822	0.179979	0.636421	0.725682	0
ENSMUST00000077962	ENSMUST00000077962	ENSMUSG00000059852	0.060339	0.044351	0.009675	0.066847	0.035028	0.074977	0.038536	0.077364	0.094731	0.070486	0.053173	0.10436	0.117798	0.059072	0.072809
ENSMUST00000192763	ENSMUST00000192763	ENSMUSG00000102959	0.019627	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000184574	ENSMUST00000184574	ENSMUSG00000059852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000184366	ENSMUST00000184366	ENSMUSG00000059852	0	0	0	0	0.381827	0	0	0	0	0	0	0	0	0	0
ENSMUST00000181877	ENSMUST00000181877	ENSMUSG00000097593	0	0	0	0	0	0	0.012379	0.012421	0	0.015095	0	0	0	0	0
ENSMUST00000191632	ENSMUST00000191632	ENSMUSG00000102260	0	0	0	0	0	0	0	0	0	0	0	0	0.01203	0	0
ENSMUST00000036229	ENSMUST00000036229	ENSMUSG00000033323	8.392585	11.990572	8.735824	10.133695	10.418575	10.027499	9.894966	8.215772	10.846789	9.77771	8.659096	8.023728	8.948653	8.926674	9.49927
ENSMUST00000160434	ENSMUST00000160434	ENSMUSG00000033323	0	0	0	0	0.681676	0.098321	0.081397	0	0	0.125957	0	0.0881	0	0.084317	0
ENSMUST00000161003	ENSMUST00000161003	ENSMUSG00000033323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000235737	ENSMUST00000235737	ENSMUSG00000118070	0.047301	0.020866	0.068062	0	0	0	0.022684	0	0.055904	0.027661	0.031332	0.017516	0.06159	0.079528	0
ENSMUST00000236225	ENSMUST00000236225	ENSMUSG00000118319	0	0.014966	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000237325	ENSMUST00000237325	ENSMUSG00000118319	0	0	0	0	0	0	0	0.042658	0	0	0.059064	0	0	0	0
ENSMUST00000237693	ENSMUST00000237693	ENSMUSG00000118379	0	0	0	0.017291	0	0	0.034882	0	0.042939	0	0	0	0	0	0
ENSMUST00000236310	ENSMUST00000236310	ENSMUSG00000033016	1.177831	0	1.561602	0.753342	1.730861	1.12665	1.903848	0.734812	1.345767	2.185097	1.275919	0.974808	1.020623	1.090155	0.553262
ENSMUST00000167977	ENSMUST00000167977	ENSMUSG00000033016	0	2.345122	0	1.401327	0	1.35535	0.511778	1.329724	1.004986	0	0.870161	1.209627	1.404253	0	0.992728
ENSMUST00000170905	ENSMUST00000170905	ENSMUSG00000033016	0.823818	0	1.348865	0	1.252859	0	0	0	1.336177	1.0846	0	0	0	1.064978	0.49512
ENSMUST00000078049	ENSMUST00000078049	ENSMUSG00000033016	0	1.165753	0.257983	0	0	0.393913	0	0	0	0.259029	0	0.02844	0	0	0
ENSMUST00000237776	ENSMUST00000237776	ENSMUSG00000033016	0	0	0	0	0	0.966533	0	0	1.084453	0	0	0	0	0	0.686204
ENSMUST00000035800	ENSMUST00000035800	ENSMUSG00000033016	1.436198	2.560977	2.263009	1.959205	1.462678	2.088729	1.68247	1.763034	2.556989	2.639242	1.48534	1.619386	1.186961	1.91713	1.612932
ENSMUST00000236711	ENSMUST00000236711	ENSMUSG00000033016	0.331203	0	0	0.371124	0.140127	0	0.39065	0.292534	0	0	0.33075	0	0.316991	0.289602	0.247994
ENSMUST00000237404	ENSMUST00000237404	ENSMUSG00000118265	0	0	0	0	0	0	0	0	0.13012	0	0	0	0	0	0
ENSMUST00000091790	ENSMUST00000091790	ENSMUSG00000024566	2.846313	1.814864	2.18353	2.562619	0.487739	2.488317	3.105697	2.425766	2.527539	2.25777	2.368845	1.516393	2.747818	2.912775	2.973729
ENSMUST00000225980	ENSMUST00000225980	ENSMUSG00000024566	5.173444	7.258938	4.888993	5.620322	5.337553	4.981894	4.859307	4.310563	6.458172	6.88627	5.340451	3.805817	5.077612	3.905715	5.081505
ENSMUST00000225235	ENSMUST00000225235	ENSMUSG00000024566	6.190738	6.881064	5.28582	5.792808	6.887541	5.508243	6.200796	4.940061	5.672093	4.846343	3.977092	4.699683	5.857751	5.667817	5.311899
ENSMUST00000225075	ENSMUST00000225075	ENSMUSG00000024566	0	0	0	0	1.338331	0	0	0	0	0	0	0	1.798111	0	0
ENSMUST00000225218	ENSMUST00000225218	ENSMUSG00000024566	0	0.654357	0.832662	1.368209	0	0.779358	0.58786	0.688314	0	0.171	0.737214	0.255396	0	0.277382	1.062705
ENSMUST00000225092	ENSMUST00000225092	ENSMUSG00000024566	0.821991	0.727962	0.471804	0.986686	0.285847	0.644109	0.592069	0.306907	1.634656	0.247541	0.077397	0.539475	0.810216	0.876516	0.574121
ENSMUST00000237845	ENSMUST00000237845	ENSMUSG00000024566	0.717	1.015518	0.584239	0.59775	0.812678	1.007503	1.038044	0.576694	1.120978	0.689755	0.753541	0.616456	1.257516	0.636197	1.014339
ENSMUST00000225692	ENSMUST00000225692	ENSMUSG00000024566	0	0	0.42835	0	0	0	0.401618	0	1.124297	0	0	0	0	0	0
ENSMUST00000224283	ENSMUST00000224283	ENSMUSG00000024566	5.12827	5.360307	4.615649	3.490338	3.955763	5.792455	4.984909	3.851545	6.776201	2.986245	3.21868	3.094698	4.586944	3.970471	3.53555
ENSMUST00000225205	ENSMUST00000225205	ENSMUSG00000024566	1.0264	0.731408	0.890666	1.059286	0.760114	1.157249	1.14815	0.796471	1.580891	1.305276	0.981392	0.765609	0.794229	0.968355	0.919144
ENSMUST00000226064	ENSMUST00000226064	ENSMUSG00000024566	0	0	0.288638	0	0	0	0	0	0	0	0	0.324339	0	0	0
ENSMUST00000223926	ENSMUST00000223926	ENSMUSG00000024566	0.73383	0.974009	0	0.669998	1.012718	0.956826	0.459006	0.619559	0	0.841427	1.121131	0.287808	0.281276	0.296226	1.342088
ENSMUST00000224709	ENSMUST00000224709	ENSMUSG00000024566	1.118904	2.238445	1.63528	1.848144	0	1.30588	1.433437	0.974011	1.146919	0	1.160691	0.447764	1.219786	0.856588	0.677775
ENSMUST00000225900	ENSMUST00000225900	ENSMUSG00000114891	0	0	0	0	0	0	0.06096	0	0.075664	0	0	0	0.082569	0	0
ENSMUST00000225547	ENSMUST00000225547	ENSMUSG00000114756	0	0	0	0	0	0	0	0	0	0.122377	0	0	0	0	0
ENSMUST00000235385	ENSMUST00000235385	ENSMUSG00000024566	0.870702	0.753843	0.842557	1.198139	0.787602	1.163243	0.814792	0.764193	1.177325	0.612564	0.661582	0.5363	1.09311	0.916181	0.979243
ENSMUST00000225345	ENSMUST00000225345	ENSMUSG00000024566	1.302331	1.909995	2.472074	1.117742	0	1.595378	1.43727	2.316843	2.831955	1.1006	0.996625	1.016746	1.653007	1.533649	1.256691
ENSMUST00020182019	ENSMUST00020182019	ENSMUSG00002075248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000057950	ENSMUST00000057950	ENSMUSG00000024565	0.011559	0.016991	0.007206	0.005529	0.008458	0	0.011067	0.007191	0.036234	0.03149	0	0	0	0.012922	0.009191
ENSMUST00000238808	ENSMUST00000238808	ENSMUSG00000024565	0	0	0.03837	0.02178	0	0.00613	0	0.038339	0	0	0.008691	0.014631	0	0	0.018353
ENSMUST00000235746	ENSMUST00000235746	ENSMUSG00000024565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000184638	ENSMUST00000184638	ENSMUSG00000098720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000236431	ENSMUST00000236431	ENSMUSG00000118235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000158632	ENSMUST00000158632	ENSMUSG00000089257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000237569	ENSMUST00000237569	ENSMUSG00000118268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000237649	ENSMUST00000237649	ENSMUSG00000118262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000181204	ENSMUST00000181204	ENSMUSG00000097181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000237851	ENSMUST00000237851	ENSMUSG00000117717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000236674	ENSMUST00000236674	ENSMUSG00000117717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000235899	ENSMUST00000235899	ENSMUSG00000118227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000237951	ENSMUST00000237951	ENSMUSG00000118227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000236435	ENSMUST00000236435	ENSMUSG00000118227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000236629	ENSMUST00000236629	ENSMUSG00000118300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000237597	ENSMUST00000237597	ENSMUSG00000118300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000235510	ENSMUST00000235510	ENSMUSG00000117870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000236490	ENSMUST00000236490	ENSMUSG00000117870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000235996	ENSMUST00000235996	ENSMUSG00000118172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000237829	ENSMUST00000237829	ENSMUSG00000118363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000235735	ENSMUST00000235735	ENSMUSG00000118073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000236148	ENSMUST00000236148	ENSMUSG00000118254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000237663	ENSMUST00000237663	ENSMUSG00000117892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000235452	ENSMUST00000235452	ENSMUSG00000117817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000236553	ENSMUST00000236553	ENSMUSG00000117923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000104411	ENSMUST00000104411	ENSMUSG00000077599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000175295	ENSMUST00000175295	ENSMUSG00000093036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000236169	ENSMUST00000236169	ENSMUSG00000118278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000237813	ENSMUST00000237813	ENSMUSG00000117913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000235346	ENSMUST00000235346	ENSMUSG00000117663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000237322	ENSMUST00000237322	ENSMUSG00000118279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000235445	ENSMUST00000235445	ENSMUSG00000118057	0.156026	0.247707	0.163773	0.096403	0.162163	0.094513	0.067248	0.060021	0.100982	0.164004	0.051542	0.086751	0.071068	0.065444	0.153359
ENSMUST00000078739	ENSMUST00000078739	ENSMUSG00000058625	0.135911	0.144051	0	0.077924	0.10894	0.199183	0.172066	0.176102	0.078868	0.197296	0.213448	0.476133	0.055176	0.350359	0
ENSMUST00020182570	ENSMUST00020182570	ENSMUSG00002075868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
