ID,Description,n,setSize,percent,enrichmentScore,NES,pvalue,p.adjust,qvalues,rank,core_enrichment
GO:0002821,positive regulation of adaptive immune response,45,119,37.81512605042017,0.6980757090689906,2.386417131536196,1.7363356494241682e-4,0.017374932065237842,0.015234060671526781,2240,H2-Q7/Ccr2/H2-Q6/Fcgr3/Il12rb1/Fbxo38/B2m/Mad2l2/Kmt5b/H2-Q4/Cd40/Tap2/Il27ra/H2-T23/Zbtb1/Malt1/H2-T10/Clec4n/Cd274/Slc11a1/Tnfsf13b/Cyrib/Ptprc/H2-T22/Paxip1/H2-DMa/H2-D1/Fcgr1/Fcer1a/H2-Ab1/Stat6/Traf6/Fcer1g/H2-K1/Cd74/Sash3/Card9/P2rx7/Stx7/Skap1/Hmces/Tnf/H2-M3/Il18r1/Cd55
GO:0002396,MHC protein complex assembly,9,13,69.23076923076923,0.8888294762707982,2.0666762081651764,1.7823072857357648e-4,0.017542578595995954,0.015381050450327111,1696,B2m/Tapbp/H2-DMb1/H2-DMa/H2-Ab1/H2-Eb1/Tapbpl/Calr/H2-Aa
GO:0001916,positive regulation of T cell mediated cytotoxicity,15,29,51.724137931034484,0.8136639218752861,2.259102566745415,1.853717963634649e-4,0.01795116557042328,0.01573929293062289,2134,H2-Q7/H2-Q6/B2m/H2-Q4/Tap2/H2-T23/H2-T10/Cyrib/Ptprc/H2-T22/H2-D1/H2-K1/P2rx7/Stx7/H2-M3
GO:0008535,respiratory chain complex IV assembly,18,23,78.26086956521739,-0.8139430627593273,-2.161330326557837,1.9871223001440748e-4,0.01893759093661115,0.01660417480872267,2672,Fastkd3/Coa4/Sco1/Cox10/Cox19/Cox14/Coa5/Oxa1l/Cox17/Coa3/Pet100/Surf1/Sco2/Taco1/Smim20/Coa8/Cox15/Cox16
GO:0002699,positive regulation of immune effector process,73,228,32.01754385964912,0.6044282621972223,2.268952291879387,2.1635099995559456e-4,0.020296428183334214,0.017795581427268562,2269,Rasgrp1/H2-Q7/Ccr2/H2-Q6/Fcgr3/Itgam/Fbxo38/Gab2/B2m/Mad2l2/Vav1/Pdpk1/Kmt5b/H2-Q4/Cd40/Tlr2/Lyn/Tap2/H2-T23/Zbtb1/Malt1/Rtn4/H2-T10/Cd84/Irf1/Dhx36/Fer/Cyrib/H2-DMb1/Ptprc/Il18rap/Sh2d1b1/H2-T22/Cd86/Lilrb4a/Klrk1/Paxip1/H2-D1/Lbp/Fcgr1/Anxa1/Stat5b/Fcer1a/C6/Lag3/Myo18a/Cd300a/Stat6/Traf6/Fcer1g/H2-K1/Itgb2/Cd74/Ptafr/Arg1/Sash3/Laptm5/Wnt5a/P2rx7/Tnfrsf4/Stx7/Spi1/Tlr4/Hmces/Tnf/H2-M3/Syk/Rap1a/Tyrobp/Unc13d/Il18r1/Cd55/Fgr
GO:0002706,regulation of lymphocyte mediated immunity,60,160,37.5,0.6720860668707087,2.401147544493174,2.2007683095642426e-4,0.020328327585574943,0.01782355030952353,2240,Rasgrp1/H2-Q7/Ccr2/H2-Q6/Arrb2/Fcgr3/Ppp3cb/Havcr2/Fcgr2b/Fbxo38/B2m/Mad2l2/Vav1/Kmt5b/H2-Q4/Cd40/Tap2/Il27ra/H2-T23/Zbtb1/Malt1/Nckap1l/H2-T10/Crk/Cyrib/Ptprc/Il18rap/Sh2d1b1/H2-T22/Lilrb4a/Klrk1/Paxip1/H2-D1/Fcgr1/Ptpn6/Stat5b/Fcer1a/Was/Lag3/Stat6/Traf6/Fcer1g/Vsir/Spn/Serpinb9/H2-K1/Tap1/Arg1/Il4i1/Sash3/Bcl6/P2rx7/Stx7/Hmces/Il7r/Tnf/H2-M3/Il18r1/C4bp/Cd55
GO:0050954,sensory perception of mechanical stimulus,6,140,4.285714285714286,0.661436001150791,2.3195310697713025,2.2375118465625733e-4,0.02035457746479044,0.01784656578095603,380,Strc/Tjp1/Nipbl/Fyn/Myo7a/Eya4
GO:0002228,natural killer cell mediated immunity,13,53,24.528301886792452,0.7924994273582795,2.433173848085753,2.3200956929384555e-4,0.020790827672242516,0.01822906293854708,1238,Gzmb/Rasgrp1/Arrb2/Havcr2/Vav1/Tap2/Rnf19b/Crk/Il18rap/Sh2d1b1/Klrk1/Ptpn6/Stat5b
GO:0048839,inner ear development,23,168,13.690476190476192,0.6601929917958093,2.368874960054522,2.4099425310273784e-4,0.021278374935718207,0.01865653652889771,1416,Strc/Pafah1b1/Ift88/Aldh1a3/Myo7a/C1qtnf5/H2-T23/Rbpj/Igfbp7/Mafb/Ttc8/C1qb/Alms1/Rest/H2-DMa/Cdkn1b/Bcr/Bmp4/Atg5/Frem2/Ifi204/Dvl2/Kif3a
GO:0002824,positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,43,112,38.392857142857146,0.7057415934335441,2.397520077928087,2.5748927645173397e-4,0.022405298779945085,0.01964460521029934,2240,H2-Q7/Ccr2/H2-Q6/Fcgr3/Il12rb1/Fbxo38/B2m/Mad2l2/Kmt5b/H2-Q4/Cd40/Tap2/Il27ra/H2-T23/Zbtb1/Malt1/H2-T10/Clec4n/Cd274/Slc11a1/Tnfsf13b/Cyrib/Ptprc/H2-T22/Paxip1/H2-DMa/H2-D1/Fcgr1/Fcer1a/H2-Ab1/Stat6/Traf6/Fcer1g/H2-K1/Sash3/Card9/P2rx7/Stx7/Hmces/Tnf/H2-M3/Il18r1/Cd55
