ID,Description,n,setSize,percent,enrichmentScore,NES,pvalue,p.adjust,qvalues,rank,core_enrichment
GO:0019898,extrinsic component of membrane,59,270,21.85185185185185,-0.31249223411719157,-1.4419341248972135,0.0034309999111102355,0.028272310144838785,0.019487941053783913,2939,Numa1/Pik3cg/Sytl3/Socs7/Gna14/Dlg4/Aspscr1/Naaa/Gnai2/Snap91/Snx33/Ncf1/Arsa/Osbpl2/Synj2/Micall1/Cyth3/Pik3r2/Ubxn6/Cabp1/Atg13/Zap70/Kif1a/Gm4356/Gnao1/Ulk1/Pik3r1/Plekha4/Vps13d/Kcnab2/Gnaq/Gnb5/Pik3r4/Iqce/Dchs1/Syk/Gnb4/Snx1/Gng2/Wdr91/Mtmr3/Tepsin/Rb1cc1/Rab13/Zfyve1/Atg2a/Gna12/Gramd1a/Hip1/Fyn/Esyt1/Cdh11/Wdr81/Wdfy3/Otulinl/Wdr45/Atg14/Rgs6/Apoe
GO:0000276,"mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)",9,10,90,0.814995584180437,1.925016409680552,0.003439854312082486,0.028272310144838785,0.019487941053783913,2831,Atp5g1/Atp5g3/Atp5l/Atp5pb/Atp5o/Atp5k/Atp5j2/Atp5j/Atp5h
GO:0000794,condensed nuclear chromosome,26,59,44.06779661016949,0.6889128510633503,2.436500927860284,0.003463509543949487,0.028272310144838785,0.019487941053783913,2809,Xlr3a/H2ax/Rcc1/Chek1/Blm/Nol6/Nifk/Wapl/Topbp1/Nek2/Plk1/Smc3/Rad50/Hus1/Brca2/Rad51/Incenp/Brca1/Mre11a/Rsph1/Lrpprc/Xlr3b/Rrs1/Rpa1/Psmc3ip/Tubg1
GO:0030681,multimeric ribonuclease P complex,8,10,80,0.8127158030765171,1.9196315755529674,0.0035089965360839085,0.028272310144838785,0.019487941053783913,2713,Pop4/Rpp25/Rpp14/Pop7/Rpp40/Rpp38/Pop1/Rpp30
GO:0000502,proteasome complex,41,63,65.07936507936508,0.6770689197454712,2.4359901813329956,0.003561105998096994,0.028272310144838785,0.019487941053783913,3730,Usp14/Psmd14/Psmd13/Psmd1/Rad23b/Psma3/Psma2/Psme3/Psmd11/Psmc4/Psmd12/Psmb2/Uchl5/Psmb7/Psmb6/Psmc1/Psmd9/Psma6/Psma1/Psmc2/Psma4/Psmd8/Txnl1/Psmc3/Psmf1/Psmc6/Ide/Psme4/Ubqln1/Psmb5/Psmb3/Psma7/Psmd6/Psmb1/Psmd5/Rad23a/Psmd3/Vcp/Psma5/Sem1/Adrm1
GO:0043596,nuclear replication fork,18,34,52.94117647058824,0.70627015467592,2.2415128584731248,0.0035741982995605853,0.028272310144838785,0.019487941053783913,2043,Prim1/Wdhd1/Tipin/Pcna/Pold3/Timeless/Pola1/Rpa3/Smarca5/Pold2/Prpf19/Prim2/Rpa2/Mcm10/Plrg1/Mms22l/Pola2/Bcas2
GO:0005746,mitochondrial respirasome,42,65,64.61538461538461,0.6580436757224535,2.374874218141151,0.003703546204765012,0.028869902638038195,0.019899858128193188,3845,Ndufa4/Ndufa12/Cyc1/Uqcrq/Ndufa10/Uqcrfs1/Ndufs8/Ndufab1/Uqcrc1/Sdhc/Cox5a/Ndufs1/Rab5if/Ndufa9/Uqcrb/Ndufb8/Ndufa5/Ndufs3/Ndufv2/Uqcr10/Ndufv1/Ndufc1/Ndufb2/Cox7a2/Ndufb7/Uqcrc2/Ndufb4/Ndufc2/Ndufa7/Sdhd/Ndufb3/Cox7b/Ndufb6/Ndufa8/Foxred1/Ndufb5/Ndufs4/Ndufa3/Ndufa2/Ndufb11/Ndufs2/Ndufa11
GO:0034709,methylosome,12,12,100,0.8558849267118792,2.12634258967828,0.0037447730641872574,0.028869902638038195,0.019899858128193188,2647,Snrpe/Snrpf/Clns1a/Wdr77/Prmt5/Snrpd1/Snrpg/Prmt1/Erh/Snrpd3/Snrpb/Snrpd2
GO:0097525,spliceosomal snRNP complex,39,58,67.24137931034483,0.6263702665394617,2.206537972084565,0.0037727713674709003,0.028869902638038195,0.019899858128193188,4226,Lsm3/U2surp/Snu13/Snrpa1/Lsm4/Prpf40a/Sf3a2/Rbmx2/Snrpe/Eftud2/Lsm5/Usp39/Sf3b6/Sf3a3/Sart1/Snrpf/Ppih/Lsm6/Lsm2/Prpf31/Phf5a/Lsm7/Sf3b3/Prpf8/Snrpd1/Snrpg/Htatsf1/Snrpd3/Snrpb/Snrpd2/Sf3b5/Ddx39b/Sf3a1/Snrpb2/Cd2bp2/Prpf4/Lsm8/Snrnp200/Prpf18
GO:0005922,connexin complex,4,11,36.36363636363637,-0.7284149625587537,-1.7358226977352909,0.003945686843388646,0.029868425137049535,0.020588133953618172,1355,Gjb5/Gjc1/Gja5/Gjc2
GO:0005686,U2 snRNP,18,22,81.81818181818183,0.7674532141842498,2.175668985628866,0.0041946115232614906,0.03085894624948968,0.021270894469220605,3401,U2surp/Snrpa1/Sf3a2/Rbmx2/Snrpe/Sf3b6/Sf3a3/Phf5a/Sf3b3/Snrpd1/Snrpg/Htatsf1/Snrpd3/Snrpb/Snrpd2/Sf3b5/Sf3a1/Snrpb2
GO:0044309,neuron spine,64,178,35.95505617977528,-0.3395820788889557,-1.487240960593466,0.004230136434273461,0.03085894624948968,0.021270894469220605,4458,Kcnj2/Apbb1/Atp2b2/Srgap2/Ppfia2/Cd3e/Frmpd4/Fbxo2/Neurl1a/Ptk2b/Asap1/Sla/Dgki/Usp8/Arrb1/Apba1/Nrgn/Nr3c1/P2rx2/Synpo/Syp/Mpp2/Dnm3/Zmynd8/Rgs7bp/Dbn1/Rgs10/Palm/Dlg4/Kcna4/Nsmf/Camk2a/Sipa1l1/Ppp1r9b/Pten/Myh10/Dip2a/Nedd4/Slc8a1/Mt3/Fxr1/Kcnd1/Cntnap2/Grk3/Als2/Atp1a3/Fcgr2b/Lrrc7/Stx4a/Fxr2/Itsn1/Dock10/Gper1/Gria3/Ophn1/Snx1/Gabbr1/Abi2/Cdk5r1/Atp1a2/Syt11/Apba3/Arrb2/Apba2
GO:1990023,mitotic spindle midzone,9,14,64.28571428571429,0.6938196062047481,1.7703435197935402,0.004273309675667898,0.03085894624948968,0.021270894469220605,2284,Kif18a/Aurkb/Kif20b/Kif18b/Prc1/Cenpe/Rcc2/Hnrnpu/Cttn
GO:0000786,nucleosome,24,43,55.81395348837209,0.7344755040597194,2.464489011571489,0.004278574118789164,0.03085894624948968,0.021270894469220605,2370,H2ax/H4f16/H2aj/H2ac12/H2ac20/H1f1/H3c8/H2ac10/H1f4/H3c1/H1f5/H2bc3/H2bc9/H2bc22/H2ac21/H3f3b/H1f3/H2ac15/H1f0/H2bc12/Slf1/Mphosph8/H2az1/H2bc14
GO:0071013,catalytic step 2 spliceosome,50,87,57.47126436781609,0.6160599576003428,2.329320293642055,0.004339009505609572,0.03085894624948968,0.021270894469220605,3701,Lsm3/U2af1/Snrpa1/Eif4a3/Sf3a2/Snrnp40/Srsf1/Isy1/Alyref/Snrpe/Eftud2/Ppil3/Sf3b6/Sf3a3/Hnrnpf/Sart1/Prpf19/Syncrip/Cwc27/Snrpf/Lsm2/Cwc22/Lsm7/Sf3b3/Hnrnpk/Prpf8/Snrpd1/Rbm8a/Plrg1/Snrpg/Magoh/Ppie/Hnrnpa3/Bcas2/Hnrnpu/Ppil1/Snrpd3/Rbmx/Ddx5/Snrpb/Snrpd2/Cwc15/Bud31/Raly/Sf3a1/Snrpb2/Snw1/Mtrex/Hnrnpa1/Ppwd1
GO:0030894,replisome,14,22,63.63636363636363,0.6943894604747881,1.9685390394884121,0.004399222316518331,0.03085894624948968,0.021270894469220605,2974,Prim1/Pold3/Pola1/Rpa3/Pold2/Prpf19/Prim2/Rpa2/Donson/Plrg1/Pola2/Bcas2/Rpa1/Tonsl
GO:0071011,precatalytic spliceosome,41,54,75.92592592592592,0.6739101368066132,2.3638791842972604,0.0044483756384906025,0.03085894624948968,0.021270894469220605,4104,Lsm3/Snu13/Snrpa1/Lsm4/Sf3a2/Wbp4/Rbmx2/Smu1/Snrpe/Eftud2/Lsm5/Sf3b6/Sf3a3/Sart1/Cwc27/Snrpf/Lsm6/Lsm2/Prpf31/Cwc22/Phf5a/Lsm7/Sf3b3/Prpf8/Snrpd1/Snrpg/Snrpd3/Prpf38a/Snrpb/Snrpd2/Sf3b5/Snip1/Sf3a1/Snrpb2/Rnf113a1/Bud13/Sf3b4/Magohb/Prpf4/Lsm8/Snrnp200
GO:0070469,respirasome,45,73,61.64383561643836,0.6325954965324171,2.308560614476562,0.004483941395933719,0.03085894624948968,0.021270894469220605,3845,Ndufa4/Ndufa12/Cyc1/Uqcrq/Ndufa10/Uqcrfs1/Ndufs8/Ndufab1/Uqcrc1/Sdhc/Cox5a/Ndufs1/Rab5if/Ndufb1/Ndufa9/Uqcrb/Ndufb8/Ndufa5/Ndufs3/Ndufv2/Uqcr10/Ndufv1/Ndufc1/Cox6b1/Ndufb2/Cox7a2/Ndufb7/Uqcrc2/Ndufb4/Ndufc2/Ndufa7/Sdhd/Ndufb3/Cox7b/Ndufb6/Ndufa8/Foxred1/Ndufb5/Ndufs4/Ndufa3/Ndufa2/Ndufb11/Uqcr11/Ndufs2/Ndufa11
GO:1990498,mitotic spindle microtubule,12,13,92.3076923076923,0.8436465136611137,2.1123428981793935,0.004496640826081048,0.03085894624948968,0.021270894469220605,2809,Haus2/Haus6/Haus7/Cltc/Cep295/Haus1/Haus4/Haus3/Hnrnpu/Haus8/Haus5/Tubg1
GO:0098685,Schaffer collateral - CA1 synapse,31,73,42.465753424657535,-0.44666294039618515,-1.6945735465367993,0.004539048947012252,0.03085894624948968,0.021270894469220605,4999,Cadm1/Ntng2/Efnb2/Dvl1/Adcy1/Apbb1/Akap12/Dgkb/Dgki/Synj1/Apba1/Syn1/Ntng1/Synpo/Syp/Pfn2/Mpp2/Bcr/Iqsec2/Iqsec1/Camk2a/Fbxl20/Plcg1/Gabbr1/Prkar1b/Itpr1/Nrxn1/Fyn/Cdh11/Ptprs/Apba2
GO:0005697,telomerase holoenzyme complex,12,22,54.54545454545454,0.6754900790451313,1.9149607922883127,0.004603833300777053,0.03085894624948968,0.021270894469220605,2620,Dkc1/Nhp2/Snrpe/Lsm11/Ptges3/Nop10/Wrap53/Nat10/Gar1/Hnrnpu/Snrpd3/Snrpb
GO:0000795,synaptonemal complex,9,29,31.03448275862069,0.7565995170587585,2.307160354321738,0.00465489191039528,0.03085894624948968,0.021270894469220605,1875,Xlr3a/Blm/Wapl/Plk1/Smc3/Brca2/Rad51/Incenp/Brca1
GO:0099086,synaptonemal structure,9,29,31.03448275862069,0.7565995170587585,2.307160354321738,0.00465489191039528,0.03085894624948968,0.021270894469220605,1875,Xlr3a/Blm/Wapl/Plk1/Smc3/Brca2/Rad51/Incenp/Brca1
GO:0005687,U4 snRNP,9,10,90,0.780403117222008,1.8433091368573837,0.004690209160078687,0.03085894624948968,0.021270894469220605,3098,Snrpe/Snrpf/Prpf31/Snrpd1/Snrpg/Snrpd3/Snrpb/Snrpd2/Ddx39b
GO:0120114,Sm-like protein family complex,41,78,52.56410256410257,0.6205213676154645,2.3001485583807315,0.004784294999276959,0.031186515550842394,0.021496686107862355,2823,Ddx20/Lsm3/U2surp/Snu13/Strap/Snrpa1/Lsm4/Prpf40a/Sf3a2/Nolc1/Rbmx2/Snrpe/Eftud2/Lsm5/Usp39/Sf3b6/Gemin5/Gemin6/Sf3a3/Sart1/Snrpf/Ppih/Lsm6/Lsm2/Clns1a/Prpf31/Larp7/Phf5a/Lsm7/Sf3b3/Lsm11/Prpf8/Snrpd1/Snrpg/Htatsf1/Snrpd3/Gemin2/Gemin4/Snrpb/Snrpd2/Sf3b5
GO:0017101,aminoacyl-tRNA synthetase multienzyme complex,11,12,91.66666666666666,0.8192646268148043,2.0353638834436807,0.004844128640538256,0.03128684920127461,0.021565845517026904,2980,Eef1e1/Eprs/Lars/Mars1/Rpl5/Iars/Dars/Aimp2/Rars/Aimp1/Kars
GO:0005742,mitochondrial outer membrane translocase complex,12,13,92.3076923076923,0.7841540208157733,1.9633841308261237,0.004921511873061194,0.03147807332081553,0.02169765520468893,3386,Mtx2/Samm50/Tomm20/Tomm70a/Tomm40/Tomm5/Dnajc11/Mtx1/Tomm22/Tomm7/Tomm6/Tomm40l
GO:0033178,"proton-transporting two-sector ATPase complex, catalytic domain",13,14,92.85714285714286,0.6797178722141056,1.7343616692304717,0.0050376259260552815,0.03147807332081553,0.02169765520468893,5355,Atp5a1/Atp5o/Atp5c1/Atp5b/Atp6v1h/Atp6ap1/Atp6v1f/Atp5d/Atp6v1a/Atp6v1e1/Atp6v1c1/Atp6v1g1/Atp5e
GO:0005753,mitochondrial proton-transporting ATP synthase complex,14,17,82.35294117647058,0.7735467313381154,2.068418787717468,0.005056600035004642,0.03147807332081553,0.02169765520468893,2831,Atp5g1/Atp5g3/Atp5l/Atp5pb/Atp5a1/Atp5md/Atp5o/Atp5mpl/Atp5k/Atp5j2/Atp5c1/Atp5j/Atp5b/Atp5h
GO:0034719,SMN-Sm protein complex,13,17,76.47058823529412,0.7792848620708865,2.0837622142141603,0.005056600035004642,0.03147807332081553,0.02169765520468893,2647,Ddx20/Strap/Snrpe/Gemin5/Gemin6/Snrpf/Snrpd1/Snrpg/Snrpd3/Gemin2/Gemin4/Snrpb/Snrpd2
GO:0000177,cytoplasmic exosome (RNase complex),9,13,69.23076923076923,0.7668150612272069,1.9199704171964838,0.005133947645482725,0.03147807332081553,0.02169765520468893,2508,Exosc9/Dis3/Supv3l1/Exosc2/Exosc3/Exosc4/Exosc7/Pnpt1/Exosc5
GO:0034045,phagophore assembly site membrane,6,12,50,-0.7365004802886782,-1.8051241897834291,0.005159347122828194,0.03147807332081553,0.02169765520468893,1572,Ulk1/Atg12/Rb1cc1/Ulk2/Wdr45/Atg14
GO:0046540,U4/U6 x U5 tri-snRNP complex,20,31,64.51612903225806,0.6863516090666483,2.121176683293126,0.005237642259584932,0.03147807332081553,0.02169765520468893,2647,Lsm3/Snu13/Lsm4/Snrpe/Eftud2/Lsm5/Usp39/Sart1/Snrpf/Ppih/Lsm6/Lsm2/Prpf31/Lsm7/Prpf8/Snrpd1/Snrpg/Snrpd3/Snrpb/Snrpd2
GO:0097526,spliceosomal tri-snRNP complex,20,31,64.51612903225806,0.6863516090666483,2.121176683293126,0.005237642259584932,0.03147807332081553,0.02169765520468893,2647,Lsm3/Snu13/Lsm4/Snrpe/Eftud2/Lsm5/Usp39/Sart1/Snrpf/Ppih/Lsm6/Lsm2/Prpf31/Lsm7/Prpf8/Snrpd1/Snrpg/Snrpd3/Snrpb/Snrpd2
GO:0042788,polysomal ribosome,25,34,73.52941176470588,0.6658248713845933,2.113150330392497,0.005276154335023057,0.03147807332081553,0.02169765520468893,4375,Larp4b/Rpl36al/Rpl11/Rpl38/Rpl19/Rpl32/Rpl36a/Larp1/Rpl41/Pnpt1/Rpl24/Rps23/Rpl6/Rpl31/Btf3/Rpl8/Rpl7a/Rpl29/Dhx9/Rpl30/Rpl18/Rpl10a/Rpl39/Rpl36/Abcf1
GO:0019774,"proteasome core complex, beta-subunit complex",6,10,60,0.7690462941111044,1.8164843647056261,0.005593493515794334,0.0328101806143284,0.022615869113644427,2653,Psmb2/Psmb7/Psmb6/Psmb5/Psmb3/Psmb1
GO:0005891,voltage-gated calcium channel complex,16,28,57.14285714285714,-0.5567288575474968,-1.7144779281322862,0.005646098024940465,0.0328101806143284,0.022615869113644427,5054,Cacng7/Stac3/Catsperg1/Cacnb2/Cacnb4/Catsper4/Cacna2d3/Cacna2d1/Pde4d/Cacnb1/Cacna1c/Cacna1e/Cacnb3/Cacna1d/Hspa2/Cachd1
GO:0030677,ribonuclease P complex,9,12,75,0.7818530958367791,1.9424194592799608,0.005668648356844419,0.0328101806143284,0.022615869113644427,2713,Pop4/Rpp25/Rpp14/Pop7/Rpp40/Rpp38/Prorp/Pop1/Rpp30
GO:0030427,site of polarized growth,71,191,37.17277486910995,-0.323464233552979,-1.4300412567643734,0.005708114446699971,0.0328101806143284,0.022615869113644427,5000,Flna/Cpeb1/Limk1/Stmn2/Dvl1/Hsp90ab1/Map1b/Kif5a/Hcls1/Apbb1/Eno2/Ctsz/Taok2/Exoc4/Trak1/Ptk2b/Ptch1/Thy1/Tubb3/Trpv2/Ang/Clasp2/Boc/Stim1/Timp2/Ncam1/Nrp1/Adgrl1/Mapt/Dbn1/Disc1/Psen2/Pcdh9/Lrig2/Hap1/Utrn/Crmp1/Ppp1r9b/Myh10/Klc1/Cxcr4/Cbl/Dscam/Myh14/Fkbp15/Map2/Trpv4/Fxr1/Acap3/Rac3/Rufy3/Cbarp/Als2/Aatk/Ptbp2/Lrp1/Kif3c/Fryl/Tshz3/Psen1/Dynlt1c/Fxr2/Zfyve27/Abl1/Hdac5/Cdk5r1/Nrxn1/Map3k12/Tsc2/Tmod2/Mapk8ip1
GO:0005652,nuclear lamina,10,14,71.42857142857143,0.6771090799832489,1.7277050997431256,0.005732460533469309,0.0328101806143284,0.022615869113644427,4477,Nrm/Lbr/Pcna/Eif6/Lmnb1/Lmnb2/Lmna/Hlcs/Cask/Nup35
GO:0043197,dendritic spine,62,173,35.83815028901734,-0.3401191036981516,-1.487311682983824,0.005963309645311514,0.033856209599187954,0.023336890887000063,4458,Kcnj2/Apbb1/Atp2b2/Srgap2/Ppfia2/Cd3e/Frmpd4/Fbxo2/Neurl1a/Ptk2b/Asap1/Sla/Dgki/Usp8/Arrb1/Apba1/Nrgn/Nr3c1/P2rx2/Synpo/Mpp2/Dnm3/Zmynd8/Rgs7bp/Dbn1/Rgs10/Palm/Dlg4/Kcna4/Nsmf/Camk2a/Sipa1l1/Ppp1r9b/Pten/Myh10/Dip2a/Nedd4/Slc8a1/Mt3/Fxr1/Kcnd1/Grk3/Als2/Atp1a3/Fcgr2b/Lrrc7/Stx4a/Fxr2/Itsn1/Dock10/Gper1/Gria3/Ophn1/Snx1/Gabbr1/Abi2/Cdk5r1/Atp1a2/Syt11/Apba3/Arrb2/Apba2
GO:0005666,RNA polymerase III complex,8,18,44.44444444444444,0.629006100873703,1.7151535500962796,0.006184038431617495,0.03482850444686973,0.02400708814295297,3225,Polr3g/Polr3d/Polr3h/Polr3e/Polr1d/Crcp/Polr2h/Polr3k
GO:0071005,U2-type precatalytic spliceosome,40,52,76.92307692307693,0.6727353816577538,2.3392724768783704,0.0063913225146207744,0.03571024643089702,0.02461486782990958,4104,Lsm3/Snu13/Snrpa1/Lsm4/Sf3a2/Wbp4/Rbmx2/Smu1/Snrpe/Eftud2/Lsm5/Sf3a3/Sart1/Cwc27/Snrpf/Lsm6/Lsm2/Prpf31/Cwc22/Phf5a/Lsm7/Sf3b3/Prpf8/Snrpd1/Snrpg/Snrpd3/Prpf38a/Snrpb/Snrpd2/Sf3b5/Snip1/Sf3a1/Snrpb2/Rnf113a1/Bud13/Sf3b4/Magohb/Prpf4/Lsm8/Snrnp200
GO:1905103,integral component of lysosomal membrane,8,10,80,-0.7523664591208221,-1.7741406268085278,0.006593680560546771,0.03636789818955928,0.025068183411164513,2761,Lrrc8a/Slc15a4/Npc1/Spaar/Tmem175/Slc46a3/Slc38a9/Atp13a2
GO:0098803,respiratory chain complex,41,65,63.07692307692307,0.632718199146755,2.283474781294148,0.006761453746969266,0.03636789818955928,0.025068183411164513,3845,Ndufa4/Ndufa12/Cyc1/Uqcrq/Ndufa10/Uqcrfs1/Ndufs8/Ndufab1/Uqcrc1/Sdhc/Cox5a/Ndufs1/Ndufa9/Uqcrb/Ndufb8/Ndufa5/Ndufs3/Ndufv2/Uqcr10/Ndufv1/Ndufc1/Cox6b1/Ndufb2/Ndufb7/Uqcrc2/Ndufb4/Ndufc2/Ndufa7/Sdhd/Ndufb3/Cox7b/Ndufb6/Ndufa8/Foxred1/Ndufb5/Ndufs4/Ndufa3/Ndufa2/Ndufb11/Ndufs2/Ndufa11
GO:0005747,mitochondrial respiratory chain complex I,29,40,72.5,0.6829592202569048,2.267887575968435,0.006767321964250377,0.03636789818955928,0.025068183411164513,3845,Ndufa4/Ndufa12/Ndufa10/Ndufs8/Ndufab1/Ndufs1/Ndufa9/Ndufb8/Ndufa5/Ndufs3/Ndufv2/Ndufv1/Ndufc1/Ndufb2/Ndufb7/Ndufb4/Ndufc2/Ndufa7/Ndufb3/Ndufb6/Ndufa8/Foxred1/Ndufb5/Ndufs4/Ndufa3/Ndufa2/Ndufb11/Ndufs2/Ndufa11
GO:0030964,"NADH dehydrogenase complex",29,40,72.5,0.6829592202569048,2.267887575968435,0.006767321964250377,0.03636789818955928,0.025068183411164513,3845,Ndufa4/Ndufa12/Ndufa10/Ndufs8/Ndufab1/Ndufs1/Ndufa9/Ndufb8/Ndufa5/Ndufs3/Ndufv2/Ndufv1/Ndufc1/Ndufb2/Ndufb7/Ndufb4/Ndufc2/Ndufa7/Ndufb3/Ndufb6/Ndufa8/Foxred1/Ndufb5/Ndufs4/Ndufa3/Ndufa2/Ndufb11/Ndufs2/Ndufa11
GO:0045271,respiratory chain complex I,29,40,72.5,0.6829592202569048,2.267887575968435,0.006767321964250377,0.03636789818955928,0.025068183411164513,3845,Ndufa4/Ndufa12/Ndufa10/Ndufs8/Ndufab1/Ndufs1/Ndufa9/Ndufb8/Ndufa5/Ndufs3/Ndufv2/Ndufv1/Ndufc1/Ndufb2/Ndufb7/Ndufb4/Ndufc2/Ndufa7/Ndufb3/Ndufb6/Ndufa8/Foxred1/Ndufb5/Ndufs4/Ndufa3/Ndufa2/Ndufb11/Ndufs2/Ndufa11
GO:0030426,growth cone,69,185,37.2972972972973,-0.3205273623006271,-1.4086917949892948,0.006876682708644906,0.03667564111277283,0.025280308841190598,5000,Flna/Cpeb1/Limk1/Stmn2/Dvl1/Hsp90ab1/Map1b/Kif5a/Apbb1/Eno2/Ctsz/Taok2/Exoc4/Trak1/Ptk2b/Ptch1/Thy1/Tubb3/Trpv2/Ang/Clasp2/Boc/Stim1/Timp2/Ncam1/Nrp1/Adgrl1/Mapt/Dbn1/Disc1/Psen2/Pcdh9/Lrig2/Hap1/Utrn/Crmp1/Ppp1r9b/Myh10/Klc1/Cxcr4/Cbl/Dscam/Myh14/Fkbp15/Map2/Trpv4/Fxr1/Acap3/Rac3/Rufy3/Cbarp/Als2/Aatk/Ptbp2/Lrp1/Kif3c/Tshz3/Psen1/Dynlt1c/Fxr2/Zfyve27/Abl1/Hdac5/Cdk5r1/Nrxn1/Map3k12/Tsc2/Tmod2/Mapk8ip1
GO:1902555,endoribonuclease complex,19,28,67.85714285714286,0.6327889438443227,1.8946047592872783,0.007052648914854785,0.037331314556825326,0.02573226078154377,3616,Pop4/Dicer1/Rpp25/Rpp14/Pop7/Rpp40/Rpp38/Tsen34/Tarbp2/Tsen2/Las1l/Clp1/Prorp/Pop1/Dhx9/Rpp30/Zfp36/Ago1/Drosha
GO:0005736,RNA polymerase I complex,7,13,53.84615384615385,0.7079401338719813,1.7725579255120878,0.007329820902415634,0.038223658631856346,0.026347348428956002,2574,Polr1a/Polr1d/Polr1e/Polr1b/Cd3eap/Polr1f/Polr2h
GO:0042405,nuclear inclusion body,6,13,46.15384615384615,0.7102203213424784,1.7782671150029803,0.007329820902415634,0.038223658631856346,0.026347348428956002,2615,Rad18/Ranbp2/Nup98/Nbn/Slf1/Stub1
GO:0005852,eukaryotic translation initiation factor 3 complex,11,15,73.33333333333333,0.7640111681298432,1.9871396963841093,0.007668809027387183,0.03946676683010797,0.027204215772547505,3310,Eif3d/Eif3j1/Eif3b/Eif3i/Eif3l/Eif3c/Ddx3x/Eif3e/Eif3m/Eif3k/Eif3g
GO:0005770,late endosome,47,214,21.962616822429908,-0.3147676587452271,-1.4032323478557682,0.007680322522336352,0.03946676683010797,0.027204215772547505,2402,Slc11a1/H2-Ab1/H2-DMa/Cd63/Spaar/Lgmn/Cxcr4/Micall1/Atp7a/Mon1b/Ubxn6/Rubcn/Ecpas/Rmc1/Rapgef2/Ctss/Tcirg1/Laptm4a/Dync1li2/Cst3/Abhd6/Mfsd12/Tmem230/Ctns/Vps18/Map1lc3a/Fyco1/Anxa6/H2-Eb1/Pik3r4/Mvb12b/F2r/Slc31a2/Wdr91/Pld3/Prkar1b/Cd68/Kidins220/Cln3/Ddit3/Psap/Nbr1/Slc38a9/Wdr81/Mcoln1/Atp13a2/Apoe
GO:0030532,small nuclear ribonucleoprotein complex,43,66,65.15151515151516,0.6069717441768914,2.1919856757590326,0.007926118453370594,0.04043469124038332,0.027871400511089574,4300,Lsm3/U2surp/Snu13/Snrpa1/Lsm4/Prpf40a/Sf3a2/Nolc1/Rbmx2/Snrpe/Eftud2/Lsm5/Usp39/Sf3b6/Sf3a3/Sart1/Snrpf/Ppih/Lsm6/Lsm2/Prpf31/Larp7/Phf5a/Lsm7/Sf3b3/Lsm11/Prpf8/Snrpd1/Snrpg/Htatsf1/Snrpd3/Snrpb/Snrpd2/Sf3b5/Ddx39b/Sf3a1/Snrpb2/Cd2bp2/Prpf4/Lsm8/Snrnp200/Prpf18/Arfgef1
GO:0101031,chaperone complex,12,27,44.44444444444444,0.5835004842031051,1.7392307083244503,0.00798997925795149,0.04046723307624351,0.027893831411704928,2678,Tcp1/Dnajc9/Cct6a/Cct8/Cct2/Ptges3/Psmg1/Psmg2/Cct7/Ppp5c/Stub1/Cct3
GO:0035869,ciliary transition zone,20,67,29.850746268656714,-0.4290898095933927,-1.6182636634030256,0.008084004024984087,0.040650991668491405,0.028020495154268146,3411,Cetn2/Tmem67/Bbs4/Rpgrip1l/Kifap3/Pcdhb16/Ahi1/Unc119b/Ift122/Ift57/Bbs9/B9d2/Tmem80/Arl3/Tctn1/Kif3a/Wdr19/Tctn2/Cplane1/Tmem231
GO:0005643,nuclear pore,41,59,69.49152542372882,0.6586303922421042,2.329399951442191,0.008201802698761664,0.04095084468034193,0.02822718211369262,3868,Lbr/Nup214/Eny2/Nup107/Cetn3/Ranbp1/Eif5a/Nup133/Nup43/Kpnb1/Nup37/Nup50/Ndc1/Nup62/Nup205/Nutf2/Nupl2/Ranbp2/Nup98/Seh1l/Ran/Nup160/Aaas/Xpo4/Nup85/Ahctf1/Nup93/Sec13/Nup88/Pcid2/Rae1/Nup210/Parp11/Pom121/Nup155/Mad2l1/Nup188/Myo1c/Nxt2/Rangap1/Xpo7
GO:0005838,proteasome regulatory particle,17,23,73.91304347826086,0.7113330441872456,2.034865118567572,0.008324229664560423,0.0412694203088066,0.028446774465250964,3730,Psmd14/Psmd13/Psmd1/Psmd11/Psmc4/Psmd12/Psmc1/Psmd9/Psmc2/Psmd8/Psmc3/Psmc6/Psmd6/Psmd5/Psmd3/Sem1/Adrm1
GO:0043601,nuclear replisome,13,21,61.904761904761905,0.6876024601034354,1.9482675784786017,0.008609677203813294,0.04238610315723468,0.02921649754109627,2974,Prim1/Pold3/Pola1/Rpa3/Pold2/Prpf19/Prim2/Rpa2/Plrg1/Pola2/Bcas2/Rpa1/Tonsl
GO:0008540,"proteasome regulatory particle, base subcomplex",8,12,66.66666666666666,0.7279516787904043,1.808507907466524,0.008769411474756027,0.04277137572924627,0.029482063712892536,2676,Psmd1/Psmc4/Psmc1/Psmd9/Psmc2/Psmc3/Psmc6/Psmd5
GO:0005689,U12-type spliceosomal complex,16,27,59.25925925925925,0.5769695952040067,1.7197641902882175,0.008809445285143052,0.04277137572924627,0.029482063712892536,2988,Snrpe/Sf3b6/Snrpf/Phf5a/Lsm7/Sf3b3/Snrpd1/Snrpg/Snrnp25/Zrsr2/Dhx15/Snrpd3/Snrpb/Snrpd2/Sf3b5/Ybx1
